method,model,station,family,grouping,group,period,usable,note,wet_threshold_obs_mm,wet_threshold_model_mm,n_obs_wet_cal,n_mod_wet_cal,n_input,n_wet_target,n_delta_clipped_low,n_delta_clipped_high,n_output_capped,output_cap_mm,max_output_mm,obs_dist,obs_aic,obs_ks_d,obs_ks_p,mod_dist,mod_aic,mod_ks_d,mod_ks_p
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,07,validation,True,,1.0,7.4395354838709675,262,262,434,207,0,0,0,492.5,218.6963456018861,lognorm,1796.0712160742864,0.06442092018805827,0.21742738981266485,pearson3,1869.2784765592405,0.047268107706544216,0.5850648820831768
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,08,calibration,True,,1.0,5.59515,279,279,620,279,0,0,0,526.0,85.58698262460078,lognorm,1978.7917128321599,0.05139977720722047,0.43787611224786727,genextreme,1902.7444032411304,0.057711377365724764,0.2990763191088014
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,08,validation,True,,1.0,5.59515,279,279,434,171,0,0,0,526.0,97.21637863029842,lognorm,1978.7917128321599,0.05139977720722047,0.43787611224786727,genextreme,1902.7444032411304,0.057711377365724764,0.2990763191088014
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,09,calibration,True,,1.0,6.493693333333329,256,256,600,256,0,0,0,536.0,140.58734960275768,lognorm,1881.6636760009187,0.06324617863054938,0.24684617509162932,genextreme,1655.617749055823,0.06657786123785714,0.19750600647841765
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,09,validation,True,,1.0,6.493693333333329,256,256,420,161,0,0,0,536.0,104.7161432339269,lognorm,1881.6636760009187,0.06324617863054938,0.24684617509162932,genextreme,1655.617749055823,0.06657786123785714,0.19750600647841765
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,10,calibration,True,,1.0,6.04875,155,155,620,155,0,0,0,396.5,100.59721862421708,lognorm,1100.7680743694173,0.06358784787598809,0.5365883178493305,genextreme,923.5424757438283,0.04035376087031567,0.9535478937202239
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,10,validation,True,,1.0,6.04875,155,155,434,190,0,0,0,396.5,94.27156318961887,lognorm,1100.7680743694173,0.06358784787598809,0.5365883178493305,genextreme,923.5424757438283,0.04035376087031567,0.9535478937202239
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,11,calibration,True,,1.0,4.639615,57,57,600,57,0,0,0,472.0,45.582648882529526,lognorm,399.5942118497273,0.060069841187813555,0.9785519094709285,genextreme,332.5694010436452,0.10267626842344393,0.5503985022923675
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,11,validation,True,,1.0,4.639615,57,57,420,47,0,0,0,472.0,37.43255118392117,lognorm,399.5942118497273,0.060069841187813555,0.9785519094709285,genextreme,332.5694010436452,0.10267626842344393,0.5503985022923675
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,12,calibration,False,"insufficient wet days obs=9, model=9",1.0,2.9516096774193543,9,9,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,ACCESS-ESM1-5,500004,parametric,monthly,12,validation,False,"insufficient wet days obs=9, model=9",1.0,2.9516096774193543,9,9,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,01,calibration,True,,1.0,2.1220322580645146,36,36,620,36,0,0,0,47.5,14.339997824633862,genextreme,108.81142903290682,0.13679142379133413,0.46977893069389376,genextreme,57.65838299911495,0.06734658178309261,0.9931008556531433
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,01,validation,True,,1.0,2.1220322580645146,36,36,434,32,0,0,1,47.5,47.5,genextreme,108.81142903290682,0.13679142379133413,0.46977893069389376,genextreme,57.65838299911495,0.06734658178309261,0.9931008556531433
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,02,calibration,True,,1.0,2.148375221238937,61,61,565,61,0,0,0,52.0,23.287738933952504,genextreme,217.11157067753018,0.08889636303425386,0.6872419094438247,genextreme,106.51467271016156,0.055210871495583846,0.9873468323321679
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,02,validation,True,,1.0,2.148375221238937,61,61,395,42,0,0,0,52.0,12.062460565158759,genextreme,217.11157067753018,0.08889636303425386,0.6872419094438247,genextreme,106.51467271016156,0.055210871495583846,0.9873468323321679
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,03,calibration,True,,1.0,1.5206387096774194,132,132,620,132,0,0,0,161.5,25.23599326769708,genextreme,480.5215461309454,0.06723551899486746,0.5662692883525993,genextreme,200.61286579047345,0.07060038618830833,0.503721456104067
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,03,validation,True,,1.0,1.5206387096774194,132,132,434,113,0,0,0,161.5,37.42758886077122,genextreme,480.5215461309454,0.06723551899486746,0.5662692883525993,genextreme,200.61286579047345,0.07060038618830833,0.503721456104067
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,04,calibration,True,,1.0,0.9512833333333333,274,274,600,274,0,0,1,195.0,195.0,genextreme,1379.5901872407032,0.07313519752094688,0.10146668265996972,genextreme,516.3842271013616,0.039818668159334825,0.7622507595664618
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,04,validation,True,,1.0,0.9512833333333333,274,274,420,234,0,0,0,195.0,45.11541569388035,genextreme,1379.5901872407032,0.07313519752094688,0.10146668265996972,genextreme,516.3842271013616,0.039818668159334825,0.7622507595664618
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,05,calibration,True,,1.0,0.3127193548387097,533,533,620,533,0,0,0,210.0,112.14936516910741,genextreme,2861.729215586663,0.045907431140948335,0.20489844736819307,genextreme,1995.7039487110455,0.04415022485283954,0.24268173400831072
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,05,validation,True,,1.0,0.3127193548387097,533,533,434,371,0,0,0,210.0,57.33594155579757,genextreme,2861.729215586663,0.045907431140948335,0.20489844736819307,genextreme,1995.7039487110455,0.04415022485283954,0.24268173400831072
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,06,calibration,True,,1.0,0.8140400000000001,536,536,600,536,0,0,0,120.5,30.071098086579465,genextreme,2460.3004830513355,0.04734179605001876,0.17518540474347377,lognorm,3528.2273274652316,0.06164895118552047,0.03258228239312855
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,06,validation,True,,1.0,0.8140400000000001,536,536,420,389,0,0,2,120.5,120.5,genextreme,2460.3004830513355,0.04734179605001876,0.17518540474347377,lognorm,3528.2273274652316,0.06164895118552047,0.03258228239312855
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,07,calibration,True,,1.0,0.7136935483870968,582,582,620,582,0,0,0,193.0,48.66270209995074,genextreme,2950.7564934632924,0.06257680608947502,0.020062524192930864,lognorm,3873.53023610751,0.07058777595001642,0.005753306081226202
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,07,validation,True,,1.0,0.7136935483870968,582,582,434,396,0,0,0,193.0,79.37155180018874,genextreme,2950.7564934632924,0.06257680608947502,0.020062524192930864,lognorm,3873.53023610751,0.07058777595001642,0.005753306081226202
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,08,calibration,True,,1.0,0.3496016129032257,601,601,620,601,0,0,0,241.5,25.33886743039895,lognorm,3246.1638585414785,0.036041756043637685,0.40626056111872955,lognorm,3747.7306069077786,0.06834237634884432,0.006940432092906392
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,08,validation,True,,1.0,0.3496016129032257,601,601,434,425,0,0,0,241.5,28.17980480417725,lognorm,3246.1638585414785,0.036041756043637685,0.40626056111872955,lognorm,3747.7306069077786,0.06834237634884432,0.006940432092906392
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,09,calibration,True,,1.0,0.5289583333333333,575,575,600,575,0,0,0,235.5,42.170158405716535,lognorm,3212.732625493819,0.02938850511459623,0.6919789768344488,lognorm,3580.2504592940827,0.04670059819236949,0.15773784863673534
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,09,validation,True,,1.0,0.5289583333333333,575,575,420,400,0,0,0,235.5,34.07910306693567,lognorm,3212.732625493819,0.02938850511459623,0.6919789768344488,lognorm,3580.2504592940827,0.04670059819236949,0.15773784863673534
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,10,calibration,True,,1.0,0.6008274193548387,513,513,620,513,0,0,0,175.5,19.5436386616235,pearson3,2617.343725481981,0.07683641771053659,0.0044234487761527315,genextreme,2667.722958209587,0.06797059586483134,0.016653008832540946
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,10,validation,True,,1.0,0.6008274193548387,513,513,434,396,0,0,0,175.5,16.430271518732898,pearson3,2617.343725481981,0.07683641771053659,0.0044234487761527315,genextreme,2667.722958209587,0.06797059586483134,0.016653008832540946
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,11,calibration,True,,1.0,1.1966933333333327,256,256,600,256,0,0,0,200.5,25.96776120637811,genextreme,1113.8686182362399,0.06858797320857712,0.17165363803001876,genextreme,978.6365474625472,0.051455072239836475,0.49074871378811913
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,11,validation,True,,1.0,1.1966933333333327,256,256,420,206,0,0,0,200.5,21.50620818207649,genextreme,1113.8686182362399,0.06858797320857712,0.17165363803001876,genextreme,978.6365474625472,0.051455072239836475,0.49074871378811913
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,12,calibration,True,,1.0,1.6578467741935485,75,75,620,75,0,0,0,168.0,12.364225878907613,genextreme,189.88311472757167,0.0987736748934416,0.4295721995248085,genextreme,87.6241081648331,0.06404783516917298,0.8985237815849918
QDM_P_monthly,ACCESS-ESM1-5,500005,parametric,monthly,12,validation,True,,1.0,1.6578467741935485,75,75,434,74,0,0,0,168.0,12.656472639168603,genextreme,189.88311472757167,0.0987736748934416,0.4295721995248085,genextreme,87.6241081648331,0.06404783516917298,0.8985237815849918
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,01,calibration,True,,1.0,2.081161290322582,40,40,620,40,0,0,1,45.0,45.0,genextreme,115.33347312203877,0.13609127025323986,0.41239719213649106,genextreme,63.73539932036662,0.05717643996030197,0.9984965420022535
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,01,validation,True,,1.0,2.081161290322582,40,40,434,35,0,0,1,45.0,45.0,genextreme,115.33347312203877,0.13609127025323986,0.41239719213649106,genextreme,63.73539932036662,0.05717643996030197,0.9984965420022535
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,02,calibration,True,,1.0,2.1451097345132744,62,62,565,62,0,0,0,48.0,22.13760772392134,genextreme,221.66977536138353,0.09099710406147044,0.6499686305619806,genextreme,109.00357608490532,0.05347022076256375,0.990315244036728
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,02,validation,True,,1.0,2.1451097345132744,62,62,395,43,0,0,0,48.0,13.381455311434639,genextreme,221.66977536138353,0.09099710406147044,0.6499686305619806,genextreme,109.00357608490532,0.05347022076256375,0.990315244036728
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,03,calibration,True,,1.0,1.5104354838709677,135,135,620,135,0,0,0,150.5,22.448556789241103,genextreme,501.9269360011323,0.060738346662503995,0.6786124360396306,genextreme,206.93044572709954,0.06951126302549215,0.5094894118863385
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,03,validation,True,,1.0,1.5104354838709677,135,135,434,114,0,0,0,150.5,33.044531359457565,genextreme,501.9269360011323,0.060738346662503995,0.6786124360396306,genextreme,206.93044572709954,0.06951126302549215,0.5094894118863385
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,04,calibration,True,,1.0,0.9109466666666667,284,284,600,284,0,0,1,171.0,171.0,genextreme,1407.4255447394896,0.07518340297045856,0.07659171102650464,genextreme,541.4194162700437,0.03961423244579315,0.7488229467000649
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,04,validation,True,,1.0,0.9109466666666667,284,284,420,241,0,0,0,171.0,38.71099793051869,genextreme,1407.4255447394896,0.07518340297045856,0.07659171102650464,genextreme,541.4194162700437,0.03961423244579315,0.7488229467000649
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,05,calibration,True,,1.0,0.306,536,537,620,537,0,0,0,230.5,83.50744054339397,genextreme,2865.558581803395,0.0467033641956337,0.18689162986131835,genextreme,2009.54678272245,0.044558909137422054,0.22979631624348396
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,05,validation,True,,1.0,0.306,536,537,434,371,0,0,0,230.5,46.966640850991354,genextreme,2865.558581803395,0.0467033641956337,0.18689162986131835,genextreme,2009.54678272245,0.044558909137422054,0.22979631624348396
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,06,calibration,True,,1.0,0.7396233333333337,541,541,600,541,0,0,0,121.5,26.367844761483326,genextreme,2499.0001454181865,0.04868578979416027,0.1488668281788038,lognorm,3552.435510256501,0.06233867700136361,0.028577517093956395
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,06,validation,True,,1.0,0.7396233333333337,541,541,420,394,0,0,0,121.5,94.47112666145458,genextreme,2499.0001454181865,0.04868578979416027,0.1488668281788038,lognorm,3552.435510256501,0.06233867700136361,0.028577517093956395
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,07,calibration,True,,1.0,0.6944354838709673,585,585,620,585,0,0,0,181.5,40.48106967652644,genextreme,2958.107227396027,0.05692701854592108,0.043380774841641045,lognorm,3887.863424747321,0.07000757548197101,0.0061462930477142455
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,07,validation,True,,1.0,0.6944354838709673,585,585,434,398,0,0,0,181.5,56.6331172609438,genextreme,2958.107227396027,0.05692701854592108,0.043380774841641045,lognorm,3887.863424747321,0.07000757548197101,0.0061462930477142455
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,08,calibration,True,,1.0,0.33558870967741977,603,603,620,603,0,0,0,217.0,23.986393495947784,lognorm,3234.07126133376,0.030060486885801402,0.6358727105771038,lognorm,3757.5408517409755,0.06832142725696355,0.006835533604971913
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,08,validation,True,,1.0,0.33558870967741977,603,603,434,425,0,0,0,217.0,26.497071651479235,lognorm,3234.07126133376,0.030060486885801402,0.6358727105771038,lognorm,3757.5408517409755,0.06832142725696355,0.006835533604971913
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,09,calibration,True,,1.0,0.41328000000000037,582,582,600,582,0,0,0,214.0,39.192877270980546,lognorm,3236.774382049576,0.0298412240397824,0.666474965988074,lognorm,3619.817493254136,0.04767358386734999,0.13740770154943027
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,09,validation,True,,1.0,0.41328000000000037,582,582,420,403,0,0,0,214.0,31.906568840765985,lognorm,3236.774382049576,0.0298412240397824,0.666474965988074,lognorm,3619.817493254136,0.04767358386734999,0.13740770154943027
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,10,calibration,True,,1.0,0.5225306451612904,523,523,620,523,0,0,0,170.5,19.548542116252555,pearson3,2663.744603862471,0.06125391807667094,0.03785554761116938,genextreme,2709.5785954930025,0.06606861164394795,0.019855021001447707
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,10,validation,True,,1.0,0.5225306451612904,523,523,434,400,0,0,0,170.5,16.896207485924027,pearson3,2663.744603862471,0.06125391807667094,0.03785554761116938,genextreme,2709.5785954930025,0.06606861164394795,0.019855021001447707
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,11,calibration,True,,1.0,1.1211266666666666,268,268,600,268,0,0,0,176.5,29.219254145606207,genextreme,1181.276766597587,0.06806436973231633,0.15938609693577832,genextreme,1010.7352615542875,0.04681193250190857,0.5831800274822758
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,11,validation,True,,1.0,1.1211266666666666,268,268,420,216,0,0,0,176.5,24.55626381733394,genextreme,1181.276766597587,0.06806436973231633,0.15938609693577832,genextreme,1010.7352615542875,0.04681193250190857,0.5831800274822758
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,12,calibration,True,,1.0,1.632522580645161,81,81,620,81,0,0,0,147.5,12.243216857241661,genextreme,214.44440252558917,0.10388774514617766,0.3236316515871237,genextreme,97.00266909973585,0.05164311727603066,0.9744833016182733
QDM_P_monthly,ACCESS-ESM1-5,500006,parametric,monthly,12,validation,True,,1.0,1.632522580645161,81,81,434,75,0,0,0,147.5,12.335445085858586,genextreme,214.44440252558917,0.10388774514617766,0.3236316515871237,genextreme,97.00266909973585,0.05164311727603066,0.9744833016182733
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,01,calibration,True,,1.0,2.324014516129031,37,37,620,37,0,0,0,213.0,90.02342144599974,genextreme,206.77534156103232,0.09264325873337576,0.8796486800595611,genextreme,65.01529971174594,0.08446434072507014,0.9343499564375771
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,01,validation,True,,1.0,2.324014516129031,37,37,434,41,0,0,0,213.0,128.2156465577824,genextreme,206.77534156103232,0.09264325873337576,0.8796486800595611,genextreme,65.01529971174594,0.08446434072507014,0.9343499564375771
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,02,calibration,True,,1.0,2.3100035398230085,63,63,565,63,0,0,0,110.0,25.876950595928523,genextreme,316.5810613990092,0.0588394477995795,0.9722390027261545,genextreme,104.00126928459397,0.06952882216503573,0.9000553908717641
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,02,validation,True,,1.0,2.3100035398230085,63,63,395,39,0,0,0,110.0,52.72295512104667,genextreme,316.5810613990092,0.0588394477995795,0.9722390027261545,genextreme,104.00126928459397,0.06952882216503573,0.9000553908717641
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,03,calibration,True,,1.0,1.5951854838709676,115,115,620,115,0,0,0,206.0,46.60200435462269,pearson3,570.639196973354,0.09412224364073145,0.2443610346931595,pearson3,163.20261122717207,0.0512397417343185,0.9080156240893998
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,03,validation,True,,1.0,1.5951854838709676,115,115,434,111,0,0,0,206.0,61.77027615766783,pearson3,570.639196973354,0.09412224364073145,0.2443610346931595,pearson3,163.20261122717207,0.0512397417343185,0.9080156240893998
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,04,calibration,True,,1.0,0.9584233333333333,254,254,600,254,0,0,0,194.0,166.25951188685957,genextreme,1220.1840588008274,0.10063196842316291,0.010827684122368512,genextreme,392.6697470761522,0.04283668434110022,0.7231353581001723
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,04,validation,True,,1.0,0.9584233333333333,254,254,420,211,0,0,0,194.0,160.27190727040158,genextreme,1220.1840588008274,0.10063196842316291,0.010827684122368512,genextreme,392.6697470761522,0.04283668434110022,0.7231353581001723
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,05,calibration,True,,1.0,0.512,488,489,620,489,0,0,0,578.0,383.86364379314904,genextreme,2491.1499668633423,0.057008548663663006,0.0806388331592841,genextreme,1140.1469476535292,0.03314195996301317,0.643574523198519
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,05,validation,True,,1.0,0.512,488,489,434,302,0,0,0,578.0,183.81964665464827,genextreme,2491.1499668633423,0.057008548663663006,0.0806388331592841,genextreme,1140.1469476535292,0.03314195996301317,0.643574523198519
QDM_P_monthly,ACCESS-ESM1-5,500007,parametric,monthly,06,calibration,True,,1.0,0.5904900000000001,498,498,600,498,0,0,0,112.5,19.05328652706724,genextreme,2283.8094844316893,0.0595815982482053,0.05593246718948752,genextreme,2562.1945089688497,0.07319639471124606,0.009131855218571155
