model,season_type,ENSO_phase,station,index,mag_err_raw,mag_err_qdm,delta_mag_err
ACCESS-ESM1-5,RAINY,LA_NINA,351007,R50mm,180.0,100.0,-80.0
CanESM5,RAINY,LA_NINA,351007,R50mm,180.0,260.0,80.0
CESM2,RAINY,LA_NINA,351007,R50mm,200.0,108.0,-92.0
EC-Earth3,RAINY,LA_NINA,351007,R50mm,200.0,0.0,-200.0
FGOALS-g3,RAINY,LA_NINA,351007,R50mm,200.0,300.0,100.0
MIROC6,RAINY,LA_NINA,351007,R50mm,255.0,300.0,45.0
MRI-ESM2-0,RAINY,LA_NINA,351007,R50mm,300.0,265.71,-34.29
ACCESS-ESM1-5,RAINY,LA_NINA,351007,R95p,21.77,61.77,40.0
CanESM5,RAINY,LA_NINA,351007,R95p,22.05,58.34,36.29
CESM2,RAINY,LA_NINA,351007,R95p,26.05,21.0,-5.05
EC-Earth3,RAINY,LA_NINA,351007,R95p,34.74,6.97,-27.77
FGOALS-g3,RAINY,LA_NINA,351007,R95p,14.86,68.93,54.07
MIROC6,RAINY,LA_NINA,351007,R95p,63.59,54.94,-8.65
MRI-ESM2-0,RAINY,LA_NINA,351007,R95p,93.81,85.79,-8.02
ACCESS-ESM1-5,RAINY,LA_NINA,351007,R99p,137.83,133.15,-4.68
CanESM5,RAINY,LA_NINA,351007,R99p,134.28,201.11,66.83
CESM2,RAINY,LA_NINA,351007,R99p,6.39,145.65,139.26
EC-Earth3,RAINY,LA_NINA,351007,R99p,136.8,85.43,-51.37
FGOALS-g3,RAINY,LA_NINA,351007,R99p,136.8,184.06,47.26
MIROC6,RAINY,LA_NINA,351007,R99p,188.14,180.87,-7.27
MRI-ESM2-0,RAINY,LA_NINA,351007,R99p,201.41,204.16,2.75
ACCESS-ESM1-5,RAINY,LA_NINA,351007,Rx1day,76.8,45.33,-31.47
CanESM5,RAINY,LA_NINA,351007,Rx1day,65.19,90.96,25.77
CESM2,RAINY,LA_NINA,351007,Rx1day,9.61,33.49,23.88
EC-Earth3,RAINY,LA_NINA,351007,Rx1day,7.77,35.26,27.49
FGOALS-g3,RAINY,LA_NINA,351007,Rx1day,26.14,53.26,27.12
MIROC6,RAINY,LA_NINA,351007,Rx1day,68.34,76.56,8.22
MRI-ESM2-0,RAINY,LA_NINA,351007,Rx1day,64.75,75.09,10.34
ACCESS-ESM1-5,RAINY,LA_NINA,351007,Rx5day,60.26,36.69,-23.57
CanESM5,RAINY,LA_NINA,351007,Rx5day,43.84,71.03,27.19
CESM2,RAINY,LA_NINA,351007,Rx5day,16.41,40.23,23.82
EC-Earth3,RAINY,LA_NINA,351007,Rx5day,4.49,18.35,13.86
FGOALS-g3,RAINY,LA_NINA,351007,Rx5day,28.24,59.2,30.96
MIROC6,RAINY,LA_NINA,351007,Rx5day,68.45,67.84,-0.61
MRI-ESM2-0,RAINY,LA_NINA,351007,Rx5day,59.52,72.78,13.26
ACCESS-ESM1-5,RAINY,LA_NINA,351007,SDII,27.54,31.48,3.94
CanESM5,RAINY,LA_NINA,351007,SDII,25.0,32.28,7.28
CESM2,RAINY,LA_NINA,351007,SDII,20.06,18.92,-1.14
EC-Earth3,RAINY,LA_NINA,351007,SDII,22.29,4.02,-18.27
FGOALS-g3,RAINY,LA_NINA,351007,SDII,25.08,30.61,5.53
MIROC6,RAINY,LA_NINA,351007,SDII,21.12,24.06,2.94
MRI-ESM2-0,RAINY,LA_NINA,351007,SDII,33.19,37.8,4.61
ACCESS-ESM1-5,RAINY,LA_NINA,351007,wet_day_freq,2.61,3.99,1.38
CanESM5,RAINY,LA_NINA,351007,wet_day_freq,7.46,7.9,0.44
CESM2,RAINY,LA_NINA,351007,wet_day_freq,16.09,15.57,-0.52
EC-Earth3,RAINY,LA_NINA,351007,wet_day_freq,30.39,4.62,-25.77
FGOALS-g3,RAINY,LA_NINA,351007,wet_day_freq,8.93,4.81,-4.12
MIROC6,RAINY,LA_NINA,351007,wet_day_freq,11.55,17.18,5.63
MRI-ESM2-0,RAINY,LA_NINA,351007,wet_day_freq,6.09,0.44,-5.65
ACCESS-ESM1-5,RAINY,LA_NINA,351008,CDD,7.24,4.82,-2.42
CanESM5,RAINY,LA_NINA,351008,CDD,11.41,14.65,3.24
CESM2,RAINY,LA_NINA,351008,CDD,8.22,8.86,0.64
EC-Earth3,RAINY,LA_NINA,351008,CDD,7.7,16.86,9.16
FGOALS-g3,RAINY,LA_NINA,351008,CDD,13.61,11.41,-2.2
MIROC6,RAINY,LA_NINA,351008,CDD,37.81,17.23,-20.58
MRI-ESM2-0,RAINY,LA_NINA,351008,CDD,6.87,19.17,12.3
ACCESS-ESM1-5,RAINY,LA_NINA,351008,CWD,37.42,32.07,-5.35
CanESM5,RAINY,LA_NINA,351008,CWD,2.76,9.37,6.61
CESM2,RAINY,LA_NINA,351008,CWD,32.92,17.16,-15.76
EC-Earth3,RAINY,LA_NINA,351008,CWD,28.13,3.34,-24.79
FGOALS-g3,RAINY,LA_NINA,351008,CWD,12.96,8.41,-4.55
MIROC6,RAINY,LA_NINA,351008,CWD,3.45,25.96,22.51
MRI-ESM2-0,RAINY,LA_NINA,351008,CWD,10.27,0.36,-9.91
ACCESS-ESM1-5,RAINY,LA_NINA,351008,PRCPTOT,2.11,7.27,5.16
CanESM5,RAINY,LA_NINA,351008,PRCPTOT,3.38,2.78,-0.6
CESM2,RAINY,LA_NINA,351008,PRCPTOT,19.71,23.2,3.49
EC-Earth3,RAINY,LA_NINA,351008,PRCPTOT,4.63,12.62,7.99
FGOALS-g3,RAINY,LA_NINA,351008,PRCPTOT,19.6,10.71,-8.89
MIROC6,RAINY,LA_NINA,351008,PRCPTOT,9.58,12.93,3.35
MRI-ESM2-0,RAINY,LA_NINA,351008,PRCPTOT,9.57,15.71,6.14
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R20mm,117.0,12.31,-104.69
CanESM5,RAINY,LA_NINA,351008,R20mm,52.0,11.35,-40.65
CESM2,RAINY,LA_NINA,351008,R20mm,23.25,16.47,-6.78
EC-Earth3,RAINY,LA_NINA,351008,R20mm,13.67,33.1,19.43
FGOALS-g3,RAINY,LA_NINA,351008,R20mm,27.0,16.79,-10.21
MIROC6,RAINY,LA_NINA,351008,R20mm,23.67,1.12,-22.55
MRI-ESM2-0,RAINY,LA_NINA,351008,R20mm,50.42,36.33,-14.09
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R50mm,93.33,93.33,0.0
CanESM5,RAINY,LA_NINA,351008,R50mm,93.33,2.67,-90.66
CESM2,RAINY,LA_NINA,351008,R50mm,573.33,333.33,-240.0
EC-Earth3,RAINY,LA_NINA,351008,R50mm,73.33,93.33,20.0
FGOALS-g3,RAINY,LA_NINA,351008,R50mm,53.33,21.33,-32.0
MIROC6,RAINY,LA_NINA,351008,R50mm,13.33,26.67,13.34
MRI-ESM2-0,RAINY,LA_NINA,351008,R50mm,13.33,21.33,8.0
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R95p,46.46,10.08,-36.38
CanESM5,RAINY,LA_NINA,351008,R95p,30.54,10.47,-20.07
CESM2,RAINY,LA_NINA,351008,R95p,45.89,44.83,-1.06
EC-Earth3,RAINY,LA_NINA,351008,R95p,9.01,36.18,27.17
FGOALS-g3,RAINY,LA_NINA,351008,R95p,32.64,20.73,-11.91
MIROC6,RAINY,LA_NINA,351008,R95p,17.85,16.79,-1.06
MRI-ESM2-0,RAINY,LA_NINA,351008,R95p,34.42,18.78,-15.64
ACCESS-ESM1-5,RAINY,LA_NINA,351008,R99p,41.08,101.35,60.27
CanESM5,RAINY,LA_NINA,351008,R99p,83.92,2.99,-80.93
CESM2,RAINY,LA_NINA,351008,R99p,189.03,103.96,-85.07
EC-Earth3,RAINY,LA_NINA,351008,R99p,68.6,57.49,-11.11
FGOALS-g3,RAINY,LA_NINA,351008,R99p,100.86,50.92,-49.94
MIROC6,RAINY,LA_NINA,351008,R99p,3.08,8.12,5.04
MRI-ESM2-0,RAINY,LA_NINA,351008,R99p,6.42,8.6,2.18
ACCESS-ESM1-5,RAINY,LA_NINA,351008,Rx1day,0.46,31.27,30.81
CanESM5,RAINY,LA_NINA,351008,Rx1day,12.07,13.48,1.41
CESM2,RAINY,LA_NINA,351008,Rx1day,65.67,47.34,-18.33
EC-Earth3,RAINY,LA_NINA,351008,Rx1day,27.66,24.68,-2.98
FGOALS-g3,RAINY,LA_NINA,351008,Rx1day,18.28,21.98,3.7
MIROC6,RAINY,LA_NINA,351008,Rx1day,9.28,15.96,6.68
MRI-ESM2-0,RAINY,LA_NINA,351008,Rx1day,2.17,12.91,10.74
ACCESS-ESM1-5,RAINY,LA_NINA,351008,Rx5day,10.54,33.71,23.17
CanESM5,RAINY,LA_NINA,351008,Rx5day,26.96,0.38,-26.58
CESM2,RAINY,LA_NINA,351008,Rx5day,66.99,51.84,-15.15
EC-Earth3,RAINY,LA_NINA,351008,Rx5day,12.18,23.68,11.5
FGOALS-g3,RAINY,LA_NINA,351008,Rx5day,40.01,22.24,-17.77
MIROC6,RAINY,LA_NINA,351008,Rx5day,6.49,5.88,-0.61
MRI-ESM2-0,RAINY,LA_NINA,351008,Rx5day,10.05,6.74,-3.31
ACCESS-ESM1-5,RAINY,LA_NINA,351008,SDII,13.06,9.48,-3.58
CanESM5,RAINY,LA_NINA,351008,SDII,15.6,7.78,-7.82
CESM2,RAINY,LA_NINA,351008,SDII,28.74,27.95,-0.79
EC-Earth3,RAINY,LA_NINA,351008,SDII,9.57,29.99,20.42
FGOALS-g3,RAINY,LA_NINA,351008,SDII,14.52,21.37,6.85
MIROC6,RAINY,LA_NINA,351008,SDII,16.45,19.94,3.49
MRI-ESM2-0,RAINY,LA_NINA,351008,SDII,8.63,1.19,-7.44
ACCESS-ESM1-5,RAINY,LA_NINA,351008,wet_day_freq,13.8,12.89,-0.91
CanESM5,RAINY,LA_NINA,351008,wet_day_freq,8.95,7.43,-1.52
CESM2,RAINY,LA_NINA,351008,wet_day_freq,3.21,0.06,-3.15
EC-Earth3,RAINY,LA_NINA,351008,wet_day_freq,1.66,12.02,10.36
FGOALS-g3,RAINY,LA_NINA,351008,wet_day_freq,3.69,5.93,2.24
MIROC6,RAINY,LA_NINA,351008,wet_day_freq,2.08,2.65,0.57
MRI-ESM2-0,RAINY,LA_NINA,351008,wet_day_freq,10.0,7.03,-2.97
ACCESS-ESM1-5,RAINY,LA_NINA,351009,CDD,46.74,2.06,-44.68
CanESM5,RAINY,LA_NINA,351009,CDD,0.41,8.05,7.64
CESM2,RAINY,LA_NINA,351009,CDD,2.78,5.0,2.22
EC-Earth3,RAINY,LA_NINA,351009,CDD,0.15,31.0,30.85
FGOALS-g3,RAINY,LA_NINA,351009,CDD,2.61,0.41,-2.2
MIROC6,RAINY,LA_NINA,351009,CDD,48.81,20.45,-28.36
MRI-ESM2-0,RAINY,LA_NINA,351009,CDD,17.87,31.36,13.49
ACCESS-ESM1-5,RAINY,LA_NINA,351009,CWD,47.45,58.39,10.94
CanESM5,RAINY,LA_NINA,351009,CWD,17.64,3.91,-13.73
CESM2,RAINY,LA_NINA,351009,CWD,18.04,10.9,-7.14
EC-Earth3,RAINY,LA_NINA,351009,CWD,19.85,18.48,-1.37
FGOALS-g3,RAINY,LA_NINA,351009,CWD,27.84,19.91,-7.93
MIROC6,RAINY,LA_NINA,351009,CWD,18.33,40.9,22.57
MRI-ESM2-0,RAINY,LA_NINA,351009,CWD,25.15,15.81,-9.34
ACCESS-ESM1-5,RAINY,LA_NINA,351009,PRCPTOT,29.41,31.05,1.64
CanESM5,RAINY,LA_NINA,351009,PRCPTOT,5.32,11.91,6.59
CESM2,RAINY,LA_NINA,351009,PRCPTOT,11.01,13.25,2.24
EC-Earth3,RAINY,LA_NINA,351009,PRCPTOT,3.52,21.91,18.39
FGOALS-g3,RAINY,LA_NINA,351009,PRCPTOT,10.9,2.37,-8.53
MIROC6,RAINY,LA_NINA,351009,PRCPTOT,0.88,4.56,3.68
MRI-ESM2-0,RAINY,LA_NINA,351009,PRCPTOT,18.27,21.04,2.77
ACCESS-ESM1-5,RAINY,LA_NINA,351009,R20mm,106.58,86.46,-20.12
CanESM5,RAINY,LA_NINA,351009,R20mm,7.73,53.5,45.77
CESM2,RAINY,LA_NINA,351009,R20mm,36.48,51.48,15.0
EC-Earth3,RAINY,LA_NINA,351009,R20mm,80.73,13.09,-67.64
FGOALS-g3,RAINY,LA_NINA,351009,R20mm,32.73,57.14,24.41
MIROC6,RAINY,LA_NINA,351009,R20mm,36.06,50.51,14.45
MRI-ESM2-0,RAINY,LA_NINA,351009,R20mm,110.15,89.3,-20.85
ACCESS-ESM1-5,RAINY,LA_NINA,351009,R50mm,0.0,0.0,0.0
CanESM5,RAINY,LA_NINA,351009,R50mm,120.0,0.0,-120.0
CESM2,RAINY,LA_NINA,351009,R50mm,600.0,300.0,-300.0
EC-Earth3,RAINY,LA_NINA,351009,R50mm,100.0,240.0,140.0
FGOALS-g3,RAINY,LA_NINA,351009,R50mm,80.0,72.0,-8.0
MIROC6,RAINY,LA_NINA,351009,R50mm,40.0,0.0,-40.0
MRI-ESM2-0,RAINY,LA_NINA,351009,R50mm,40.0,20.0,-20.0
ACCESS-ESM1-5,RAINY,LA_NINA,351009,R95p,72.47,59.0,-13.47
CanESM5,RAINY,LA_NINA,351009,R95p,14.65,30.12,15.47
CESM2,RAINY,LA_NINA,351009,R95p,6.01,8.58,2.57
EC-Earth3,RAINY,LA_NINA,351009,R95p,18.06,35.82,17.76
FGOALS-g3,RAINY,LA_NINA,351009,R95p,9.64,9.04,-0.6
MIROC6,RAINY,LA_NINA,351009,R95p,16.88,8.0,-8.88
MRI-ESM2-0,RAINY,LA_NINA,351009,R95p,59.74,43.38,-16.36
ACCESS-ESM1-5,RAINY,LA_NINA,351009,R99p,103.9,78.97,-24.93
CanESM5,RAINY,LA_NINA,351009,R99p,5.01,52.78,47.77
CESM2,RAINY,LA_NINA,351009,R99p,9.07,26.08,17.01
EC-Earth3,RAINY,LA_NINA,351009,R99p,66.5,32.24,-34.26
FGOALS-g3,RAINY,LA_NINA,351009,R99p,20.16,37.8,17.64
MIROC6,RAINY,LA_NINA,351009,R99p,47.9,48.38,0.48
MRI-ESM2-0,RAINY,LA_NINA,351009,R99p,96.3,79.31,-16.99
ACCESS-ESM1-5,RAINY,LA_NINA,351009,Rx1day,45.01,30.0,-15.01
CanESM5,RAINY,LA_NINA,351009,Rx1day,6.84,33.99,27.15
CESM2,RAINY,LA_NINA,351009,Rx1day,46.76,35.03,-11.73
EC-Earth3,RAINY,LA_NINA,351009,Rx1day,15.92,35.18,19.26
FGOALS-g3,RAINY,LA_NINA,351009,Rx1day,0.63,6.7,6.07
MIROC6,RAINY,LA_NINA,351009,Rx1day,9.63,7.43,-2.2
MRI-ESM2-0,RAINY,LA_NINA,351009,Rx1day,16.74,25.75,9.01
ACCESS-ESM1-5,RAINY,LA_NINA,351009,Rx5day,47.92,45.18,-2.74
CanESM5,RAINY,LA_NINA,351009,Rx5day,2.56,33.85,31.29
CESM2,RAINY,LA_NINA,351009,Rx5day,37.47,29.36,-8.11
EC-Earth3,RAINY,LA_NINA,351009,Rx5day,1.83,14.82,12.99
FGOALS-g3,RAINY,LA_NINA,351009,Rx5day,10.49,1.18,-9.31
MIROC6,RAINY,LA_NINA,351009,Rx5day,23.03,25.44,2.41
MRI-ESM2-0,RAINY,LA_NINA,351009,Rx5day,39.57,28.26,-11.31
ACCESS-ESM1-5,RAINY,LA_NINA,351009,SDII,19.64,20.52,0.88
CanESM5,RAINY,LA_NINA,351009,SDII,6.52,13.62,7.1
CESM2,RAINY,LA_NINA,351009,SDII,6.62,4.44,-2.18
EC-Earth3,RAINY,LA_NINA,351009,SDII,8.9,18.04,9.14
FGOALS-g3,RAINY,LA_NINA,351009,SDII,7.6,1.98,-5.62
MIROC6,RAINY,LA_NINA,351009,SDII,5.67,4.22,-1.45
MRI-ESM2-0,RAINY,LA_NINA,351009,SDII,13.49,20.14,6.65
ACCESS-ESM1-5,RAINY,LA_NINA,351009,wet_day_freq,9.72,12.83,3.11
CanESM5,RAINY,LA_NINA,351009,wet_day_freq,0.1,0.5,0.4
CESM2,RAINY,LA_NINA,351009,wet_day_freq,5.64,9.36,3.72
EC-Earth3,RAINY,LA_NINA,351009,wet_day_freq,16.54,2.68,-13.86
FGOALS-g3,RAINY,LA_NINA,351009,wet_day_freq,5.16,4.42,-0.74
MIROC6,RAINY,LA_NINA,351009,wet_day_freq,6.77,8.51,1.74
MRI-ESM2-0,RAINY,LA_NINA,351009,wet_day_freq,1.15,1.9,0.75
ACCESS-ESM1-5,RAINY,LA_NINA,351010,CDD,1.48,9.26,7.78
CanESM5,RAINY,LA_NINA,351010,CDD,17.17,17.17,0.0
CESM2,RAINY,LA_NINA,351010,CDD,24.36,6.05,-18.31
EC-Earth3,RAINY,LA_NINA,351010,CDD,16.91,22.79,5.88
FGOALS-g3,RAINY,LA_NINA,351010,CDD,19.37,12.77,-6.6
MIROC6,RAINY,LA_NINA,351010,CDD,13.5,8.02,-5.48
MRI-ESM2-0,RAINY,LA_NINA,351010,CDD,29.57,25.51,-4.06
ACCESS-ESM1-5,RAINY,LA_NINA,351010,CWD,41.2,30.68,-10.52
CanESM5,RAINY,LA_NINA,351010,CWD,6.54,4.41,-2.13
CESM2,RAINY,LA_NINA,351010,CWD,10.3,28.47,18.17
EC-Earth3,RAINY,LA_NINA,351010,CWD,8.75,62.43,53.68
FGOALS-g3,RAINY,LA_NINA,351010,CWD,16.74,20.57,3.83
MIROC6,RAINY,LA_NINA,351010,CWD,21.07,15.47,-5.6
MRI-ESM2-0,RAINY,LA_NINA,351010,CWD,36.91,30.78,-6.13
ACCESS-ESM1-5,RAINY,LA_NINA,351010,PRCPTOT,10.01,15.79,5.78
CanESM5,RAINY,LA_NINA,351010,PRCPTOT,4.52,10.09,5.57
CESM2,RAINY,LA_NINA,351010,PRCPTOT,18.96,24.11,5.15
EC-Earth3,RAINY,LA_NINA,351010,PRCPTOT,4.32,24.82,20.5
FGOALS-g3,RAINY,LA_NINA,351010,PRCPTOT,11.7,3.53,-8.17
MIROC6,RAINY,LA_NINA,351010,PRCPTOT,2.02,5.8,3.78
MRI-ESM2-0,RAINY,LA_NINA,351010,PRCPTOT,16.85,24.89,8.04
ACCESS-ESM1-5,RAINY,LA_NINA,351010,R20mm,114.0,8.9,-105.1
CanESM5,RAINY,LA_NINA,351010,R20mm,49.0,1.36,-47.64
CESM2,RAINY,LA_NINA,351010,R20mm,39.0,29.71,-9.29
EC-Earth3,RAINY,LA_NINA,351010,R20mm,24.0,73.81,49.81
FGOALS-g3,RAINY,LA_NINA,351010,R20mm,24.0,3.37,-20.63
MIROC6,RAINY,LA_NINA,351010,R20mm,5.18,4.65,-0.53
MRI-ESM2-0,RAINY,LA_NINA,351010,R20mm,54.46,30.08,-24.38
ACCESS-ESM1-5,RAINY,LA_NINA,351010,R50mm,120.0,80.0,-40.0
CanESM5,RAINY,LA_NINA,351010,R50mm,120.0,168.0,48.0
CESM2,RAINY,LA_NINA,351010,R50mm,120.0,100.0,-20.0
EC-Earth3,RAINY,LA_NINA,351010,R50mm,140.0,120.0,-20.0
FGOALS-g3,RAINY,LA_NINA,351010,R50mm,160.0,200.0,40.0
MIROC6,RAINY,LA_NINA,351010,R50mm,195.0,240.0,45.0
MRI-ESM2-0,RAINY,LA_NINA,351010,R50mm,180.0,222.86,42.86
ACCESS-ESM1-5,RAINY,LA_NINA,351010,R95p,10.44,46.49,36.05
CanESM5,RAINY,LA_NINA,351010,R95p,27.65,38.39,10.74
CESM2,RAINY,LA_NINA,351010,R95p,28.24,0.23,-28.01
EC-Earth3,RAINY,LA_NINA,351010,R95p,43.78,24.89,-18.89
FGOALS-g3,RAINY,LA_NINA,351010,R95p,8.16,26.77,18.61
MIROC6,RAINY,LA_NINA,351010,R95p,28.07,26.51,-1.56
MRI-ESM2-0,RAINY,LA_NINA,351010,R95p,75.17,62.72,-12.45
ACCESS-ESM1-5,RAINY,LA_NINA,351010,R99p,5.56,20.45,14.89
CanESM5,RAINY,LA_NINA,351010,R99p,19.99,13.88,-6.11
CESM2,RAINY,LA_NINA,351010,R99p,45.11,30.74,-14.37
EC-Earth3,RAINY,LA_NINA,351010,R99p,40.3,61.92,21.62
FGOALS-g3,RAINY,LA_NINA,351010,R99p,0.7,2.07,1.37
MIROC6,RAINY,LA_NINA,351010,R99p,34.83,19.96,-14.87
MRI-ESM2-0,RAINY,LA_NINA,351010,R99p,48.79,53.11,4.32
ACCESS-ESM1-5,RAINY,LA_NINA,351010,Rx1day,29.64,0.56,-29.08
CanESM5,RAINY,LA_NINA,351010,Rx1day,18.03,40.08,22.05
CESM2,RAINY,LA_NINA,351010,Rx1day,76.75,40.12,-36.63
EC-Earth3,RAINY,LA_NINA,351010,Rx1day,4.73,26.02,21.29
FGOALS-g3,RAINY,LA_NINA,351010,Rx1day,11.82,8.13,-3.69
MIROC6,RAINY,LA_NINA,351010,Rx1day,21.18,33.61,12.43
MRI-ESM2-0,RAINY,LA_NINA,351010,Rx1day,12.25,36.77,24.52
ACCESS-ESM1-5,RAINY,LA_NINA,351010,Rx5day,27.42,6.19,-21.23
CanESM5,RAINY,LA_NINA,351010,Rx5day,11.0,34.79,23.79
CESM2,RAINY,LA_NINA,351010,Rx5day,59.54,30.39,-29.15
EC-Earth3,RAINY,LA_NINA,351010,Rx5day,10.27,3.39,-6.88
FGOALS-g3,RAINY,LA_NINA,351010,Rx5day,2.05,13.1,11.05
MIROC6,RAINY,LA_NINA,351010,Rx5day,35.61,37.62,2.01
MRI-ESM2-0,RAINY,LA_NINA,351010,Rx5day,30.64,43.28,12.64
ACCESS-ESM1-5,RAINY,LA_NINA,351010,SDII,8.75,15.01,6.26
CanESM5,RAINY,LA_NINA,351010,SDII,6.21,11.03,4.82
CESM2,RAINY,LA_NINA,351010,SDII,9.31,7.04,-2.27
EC-Earth3,RAINY,LA_NINA,351010,SDII,8.59,15.97,7.38
FGOALS-g3,RAINY,LA_NINA,351010,SDII,7.29,0.58,-6.71
MIROC6,RAINY,LA_NINA,351010,SDII,2.33,3.15,0.82
MRI-ESM2-0,RAINY,LA_NINA,351010,SDII,15.36,19.55,4.19
ACCESS-ESM1-5,RAINY,LA_NINA,351010,wet_day_freq,4.51,1.51,-3.0
CanESM5,RAINY,LA_NINA,351010,wet_day_freq,0.34,0.8,0.46
CESM2,RAINY,LA_NINA,351010,wet_day_freq,10.01,17.53,7.52
EC-Earth3,RAINY,LA_NINA,351010,wet_day_freq,16.98,7.23,-9.75
FGOALS-g3,RAINY,LA_NINA,351010,wet_day_freq,5.6,3.24,-2.36
MIROC6,RAINY,LA_NINA,351010,wet_day_freq,4.43,9.75,5.32
MRI-ESM2-0,RAINY,LA_NINA,351010,wet_day_freq,1.44,4.26,2.82
ACCESS-ESM1-5,RAINY,LA_NINA,351011,CDD,23.17,11.43,-11.74
CanESM5,RAINY,LA_NINA,351011,CDD,23.98,0.25,-23.73
CESM2,RAINY,LA_NINA,351011,CDD,20.79,16.07,-4.72
EC-Earth3,RAINY,LA_NINA,351011,CDD,23.57,17.49,-6.08
FGOALS-g3,RAINY,LA_NINA,351011,CDD,26.18,6.0,-20.18
MIROC6,RAINY,LA_NINA,351011,CDD,25.24,9.34,-15.9
MRI-ESM2-0,RAINY,LA_NINA,351011,CDD,5.7,69.43,63.73
ACCESS-ESM1-5,RAINY,LA_NINA,351011,CWD,85.29,63.48,-21.81
CanESM5,RAINY,LA_NINA,351011,CWD,55.48,60.71,5.23
CESM2,RAINY,LA_NINA,351011,CWD,19.8,10.85,-8.95
EC-Earth3,RAINY,LA_NINA,351011,CWD,28.5,61.64,33.14
FGOALS-g3,RAINY,LA_NINA,351011,CWD,65.68,32.03,-33.65
MIROC6,RAINY,LA_NINA,351011,CWD,56.17,47.79,-8.38
MRI-ESM2-0,RAINY,LA_NINA,351011,CWD,62.99,58.9,-4.09
ACCESS-ESM1-5,RAINY,LA_NINA,351011,PRCPTOT,17.67,8.62,-9.05
CanESM5,RAINY,LA_NINA,351011,PRCPTOT,6.42,3.73,-2.69
CESM2,RAINY,LA_NINA,351011,PRCPTOT,22.75,20.33,-2.42
EC-Earth3,RAINY,LA_NINA,351011,PRCPTOT,9.1,16.27,7.17
FGOALS-g3,RAINY,LA_NINA,351011,PRCPTOT,22.64,13.11,-9.53
MIROC6,RAINY,LA_NINA,351011,PRCPTOT,12.62,15.65,3.03
MRI-ESM2-0,RAINY,LA_NINA,351011,PRCPTOT,6.53,1.6,-4.93
ACCESS-ESM1-5,RAINY,LA_NINA,351011,R20mm,52.03,24.71,-27.32
CanESM5,RAINY,LA_NINA,351011,R20mm,46.82,21.26,-25.56
CESM2,RAINY,LA_NINA,351011,R20mm,18.07,19.03,0.96
EC-Earth3,RAINY,LA_NINA,351011,R20mm,61.26,39.38,-21.88
FGOALS-g3,RAINY,LA_NINA,351011,R20mm,21.82,1.82,-20.0
MIROC6,RAINY,LA_NINA,351011,R20mm,18.49,20.04,1.55
MRI-ESM2-0,RAINY,LA_NINA,351011,R20mm,55.6,29.24,-26.36
ACCESS-ESM1-5,RAINY,LA_NINA,351011,R50mm,111.43,111.43,0.0
CanESM5,RAINY,LA_NINA,351011,R50mm,8.57,111.43,102.86
CESM2,RAINY,LA_NINA,351011,R50mm,488.57,8.57,-480.0
EC-Earth3,RAINY,LA_NINA,351011,R50mm,11.43,8.57,-2.86
FGOALS-g3,RAINY,LA_NINA,351011,R50mm,31.43,51.43,20.0
MIROC6,RAINY,LA_NINA,351011,R50mm,71.43,111.43,40.0
MRI-ESM2-0,RAINY,LA_NINA,351011,R50mm,71.43,51.43,-20.0
ACCESS-ESM1-5,RAINY,LA_NINA,351011,R95p,82.79,82.79,0.0
CanESM5,RAINY,LA_NINA,351011,R95p,32.53,60.83,28.3
CESM2,RAINY,LA_NINA,351011,R95p,93.91,37.42,-56.49
EC-Earth3,RAINY,LA_NINA,351011,R95p,17.21,29.79,12.58
FGOALS-g3,RAINY,LA_NINA,351011,R95p,49.47,27.37,-22.1
MIROC6,RAINY,LA_NINA,351011,R95p,44.38,82.79,38.41
MRI-ESM2-0,RAINY,LA_NINA,351011,R95p,57.81,54.09,-3.72
ACCESS-ESM1-5,RAINY,LA_NINA,351011,R99p,64.22,64.22,0.0
CanESM5,RAINY,LA_NINA,351011,R99p,35.78,64.22,28.44
CESM2,RAINY,LA_NINA,351011,R99p,64.22,64.22,0.0
EC-Earth3,RAINY,LA_NINA,351011,R99p,64.22,64.22,0.0
FGOALS-g3,RAINY,LA_NINA,351011,R99p,64.22,64.22,0.0
MIROC6,RAINY,LA_NINA,351011,R99p,35.78,64.22,28.44
MRI-ESM2-0,RAINY,LA_NINA,351011,R99p,64.22,64.22,0.0
ACCESS-ESM1-5,RAINY,LA_NINA,351011,Rx1day,37.76,11.48,-26.28
CanESM5,RAINY,LA_NINA,351011,Rx1day,0.41,21.95,21.54
CESM2,RAINY,LA_NINA,351011,Rx1day,54.01,28.51,-25.5
EC-Earth3,RAINY,LA_NINA,351011,Rx1day,10.15,19.42,9.27
FGOALS-g3,RAINY,LA_NINA,351011,Rx1day,6.62,8.39,1.77
MIROC6,RAINY,LA_NINA,351011,Rx1day,2.38,9.01,6.63
MRI-ESM2-0,RAINY,LA_NINA,351011,Rx1day,9.49,12.91,3.42
ACCESS-ESM1-5,RAINY,LA_NINA,351011,Rx5day,37.0,18.65,-18.35
CanESM5,RAINY,LA_NINA,351011,Rx5day,8.36,22.1,13.74
CESM2,RAINY,LA_NINA,351011,Rx5day,48.39,28.17,-20.22
EC-Earth3,RAINY,LA_NINA,351011,Rx5day,16.31,4.89,-11.42
