model,season_type,ENSO_phase,station,index,R_RAW_pct,R_QDM_pct,PE_ENSO_pct
CESM2,HOT_DRY,LA_NINA,351002,R95p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351002,R95p,0.0,-49.19,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351002,R95p,-0.26,-75.14,28800.0
MIROC6,HOT_DRY,LA_NINA,351002,R95p,0.0,-12.11,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351002,R95p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351002,R99p,0.0,-100.0,0.0
CanESM5,HOT_DRY,LA_NINA,351002,R99p,0.0,0.0,0.0
CESM2,HOT_DRY,LA_NINA,351002,R99p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351002,R99p,0.0,0.0,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351002,R99p,0.0,0.0,0.0
MIROC6,HOT_DRY,LA_NINA,351002,R99p,0.0,0.0,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351002,R99p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351002,Rx1day,-42.31,-43.51,2.84
CanESM5,HOT_DRY,LA_NINA,351002,Rx1day,-10.04,-41.57,314.04
CESM2,HOT_DRY,LA_NINA,351002,Rx1day,59.76,22.94,-61.61
EC-Earth3,HOT_DRY,LA_NINA,351002,Rx1day,-13.77,-21.17,53.74
FGOALS-g3,HOT_DRY,LA_NINA,351002,Rx1day,6.43,-23.55,-466.25
MIROC6,HOT_DRY,LA_NINA,351002,Rx1day,122.69,-0.28,-100.23
MRI-ESM2-0,HOT_DRY,LA_NINA,351002,Rx1day,13.47,53.32,295.84
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351002,Rx5day,-29.42,-50.94,73.15
CanESM5,HOT_DRY,LA_NINA,351002,Rx5day,-15.53,-41.18,165.16
CESM2,HOT_DRY,LA_NINA,351002,Rx5day,56.79,-10.24,-118.03
EC-Earth3,HOT_DRY,LA_NINA,351002,Rx5day,-33.8,-41.18,21.83
FGOALS-g3,HOT_DRY,LA_NINA,351002,Rx5day,9.25,10.09,9.08
MIROC6,HOT_DRY,LA_NINA,351002,Rx5day,123.28,-4.44,-103.6
MRI-ESM2-0,HOT_DRY,LA_NINA,351002,Rx5day,11.69,23.72,102.91
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351002,SDII,-4.87,-12.4,154.62
CanESM5,HOT_DRY,LA_NINA,351002,SDII,-13.96,-3.87,-72.28
CESM2,HOT_DRY,LA_NINA,351002,SDII,14.63,-7.59,-151.88
EC-Earth3,HOT_DRY,LA_NINA,351002,SDII,-9.34,-27.32,192.51
FGOALS-g3,HOT_DRY,LA_NINA,351002,SDII,-28.96,-0.24,-99.17
MIROC6,HOT_DRY,LA_NINA,351002,SDII,50.23,-21.7,-143.2
MRI-ESM2-0,HOT_DRY,LA_NINA,351002,SDII,7.09,32.73,361.64
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351002,wet_day_freq,-15.81,-45.4,187.16
CanESM5,HOT_DRY,LA_NINA,351002,wet_day_freq,4.4,4.48,1.82
CESM2,HOT_DRY,LA_NINA,351002,wet_day_freq,4.81,32.19,569.23
EC-Earth3,HOT_DRY,LA_NINA,351002,wet_day_freq,-10.08,-5.4,-46.43
FGOALS-g3,HOT_DRY,LA_NINA,351002,wet_day_freq,46.09,33.62,-27.06
MIROC6,HOT_DRY,LA_NINA,351002,wet_day_freq,17.57,42.91,144.22
MRI-ESM2-0,HOT_DRY,LA_NINA,351002,wet_day_freq,-0.95,17.56,-1948.42
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,CDD,20.02,3.46,-82.72
CanESM5,HOT_DRY,LA_NINA,351003,CDD,9.88,-0.5,-105.06
CESM2,HOT_DRY,LA_NINA,351003,CDD,25.0,-40.51,-262.04
EC-Earth3,HOT_DRY,LA_NINA,351003,CDD,9.02,-22.04,-344.35
FGOALS-g3,HOT_DRY,LA_NINA,351003,CDD,16.93,-6.39,-137.74
MIROC6,HOT_DRY,LA_NINA,351003,CDD,-16.67,-17.95,7.68
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,CDD,-0.86,7.63,-987.21
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,CWD,-15.2,-37.5,146.71
CanESM5,HOT_DRY,LA_NINA,351003,CWD,-15.23,21.21,-239.26
CESM2,HOT_DRY,LA_NINA,351003,CWD,27.65,-6.25,-122.6
EC-Earth3,HOT_DRY,LA_NINA,351003,CWD,-32.37,-15.2,-53.04
FGOALS-g3,HOT_DRY,LA_NINA,351003,CWD,50.79,50.0,-1.56
MIROC6,HOT_DRY,LA_NINA,351003,CWD,31.31,26.98,-13.83
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,CWD,18.18,7.14,-60.73
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,PRCPTOT,-23.86,-56.36,136.21
CanESM5,HOT_DRY,LA_NINA,351003,PRCPTOT,-9.04,-35.86,296.68
CESM2,HOT_DRY,LA_NINA,351003,PRCPTOT,18.54,43.99,137.27
EC-Earth3,HOT_DRY,LA_NINA,351003,PRCPTOT,-22.71,-42.91,88.95
FGOALS-g3,HOT_DRY,LA_NINA,351003,PRCPTOT,16.45,31.24,89.91
MIROC6,HOT_DRY,LA_NINA,351003,PRCPTOT,69.22,65.22,-5.78
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,PRCPTOT,9.11,30.86,238.75
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,R20mm,0.0,-59.06,0.0
CanESM5,HOT_DRY,LA_NINA,351003,R20mm,-44.44,-27.35,-38.46
CESM2,HOT_DRY,LA_NINA,351003,R20mm,288.89,11.11,-96.15
EC-Earth3,HOT_DRY,LA_NINA,351003,R20mm,-58.33,-44.44,-23.81
FGOALS-g3,HOT_DRY,LA_NINA,351003,R20mm,-44.44,48.15,-208.35
MIROC6,HOT_DRY,LA_NINA,351003,R20mm,233.33,77.78,-66.67
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,R20mm,25.0,33.33,33.32
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,R50mm,0.0,-62.96,0.0
CanESM5,HOT_DRY,LA_NINA,351003,R50mm,0.0,-81.48,0.0
CESM2,HOT_DRY,LA_NINA,351003,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351003,R50mm,0.0,-55.56,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351003,R50mm,11.11,-16.67,-250.05
MIROC6,HOT_DRY,LA_NINA,351003,R50mm,0.0,38.89,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,R50mm,0.0,-44.44,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,R95p,0.0,-47.0,0.0
CanESM5,HOT_DRY,LA_NINA,351003,R95p,0.0,-78.03,0.0
CESM2,HOT_DRY,LA_NINA,351003,R95p,0.0,325.27,0.0
EC-Earth3,HOT_DRY,LA_NINA,351003,R95p,0.0,-56.78,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351003,R95p,19.52,-10.72,-154.92
MIROC6,HOT_DRY,LA_NINA,351003,R95p,0.0,50.58,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,R95p,0.0,19.29,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,R99p,0.0,-74.68,0.0
CanESM5,HOT_DRY,LA_NINA,351003,R99p,0.0,-86.6,0.0
CESM2,HOT_DRY,LA_NINA,351003,R99p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351003,R99p,0.0,-85.39,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351003,R99p,0.0,-54.54,0.0
MIROC6,HOT_DRY,LA_NINA,351003,R99p,0.0,124.48,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,R99p,0.0,-55.01,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,Rx1day,-14.63,-26.23,79.29
CanESM5,HOT_DRY,LA_NINA,351003,Rx1day,-10.04,-18.36,82.87
CESM2,HOT_DRY,LA_NINA,351003,Rx1day,55.46,128.58,131.84
EC-Earth3,HOT_DRY,LA_NINA,351003,Rx1day,-23.77,-45.75,92.47
FGOALS-g3,HOT_DRY,LA_NINA,351003,Rx1day,6.43,-8.91,-238.57
MIROC6,HOT_DRY,LA_NINA,351003,Rx1day,63.02,-1.86,-102.95
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,Rx1day,13.47,0.43,-96.81
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,Rx5day,-12.32,-42.25,242.94
CanESM5,HOT_DRY,LA_NINA,351003,Rx5day,-15.53,-22.36,43.98
CESM2,HOT_DRY,LA_NINA,351003,Rx5day,44.73,31.77,-28.97
EC-Earth3,HOT_DRY,LA_NINA,351003,Rx5day,-30.05,-45.3,50.75
FGOALS-g3,HOT_DRY,LA_NINA,351003,Rx5day,9.25,5.38,-41.84
MIROC6,HOT_DRY,LA_NINA,351003,Rx5day,90.72,12.13,-86.63
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,Rx5day,11.69,-10.09,-186.31
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,SDII,-6.66,-14.76,121.62
CanESM5,HOT_DRY,LA_NINA,351003,SDII,-13.96,-19.23,37.75
CESM2,HOT_DRY,LA_NINA,351003,SDII,12.18,27.1,122.5
EC-Earth3,HOT_DRY,LA_NINA,351003,SDII,-6.36,-36.62,475.79
FGOALS-g3,HOT_DRY,LA_NINA,351003,SDII,-28.96,-4.07,-85.95
MIROC6,HOT_DRY,LA_NINA,351003,SDII,52.87,-2.76,-105.22
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,SDII,7.09,17.42,145.7
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351003,wet_day_freq,-18.03,-47.68,164.45
CanESM5,HOT_DRY,LA_NINA,351003,wet_day_freq,4.4,11.11,152.5
CESM2,HOT_DRY,LA_NINA,351003,wet_day_freq,5.17,15.76,204.84
EC-Earth3,HOT_DRY,LA_NINA,351003,wet_day_freq,-14.54,-15.24,4.81
FGOALS-g3,HOT_DRY,LA_NINA,351003,wet_day_freq,46.09,34.78,-24.54
MIROC6,HOT_DRY,LA_NINA,351003,wet_day_freq,8.98,51.64,475.06
MRI-ESM2-0,HOT_DRY,LA_NINA,351003,wet_day_freq,-0.95,16.74,-1862.11
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,CDD,20.02,-0.81,-104.05
CanESM5,HOT_DRY,LA_NINA,351004,CDD,9.88,12.03,21.76
CESM2,HOT_DRY,LA_NINA,351004,CDD,22.22,-7.06,-131.77
EC-Earth3,HOT_DRY,LA_NINA,351004,CDD,9.02,-10.29,-214.08
FGOALS-g3,HOT_DRY,LA_NINA,351004,CDD,16.93,6.77,-60.01
MIROC6,HOT_DRY,LA_NINA,351004,CDD,-19.85,-16.8,-15.37
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,CDD,-0.86,-17.73,1961.63
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,CWD,-15.2,-52.78,247.24
CanESM5,HOT_DRY,LA_NINA,351004,CWD,-15.23,34.92,-329.28
CESM2,HOT_DRY,LA_NINA,351004,CWD,12.71,-12.04,-194.73
EC-Earth3,HOT_DRY,LA_NINA,351004,CWD,-32.37,-14.14,-56.32
FGOALS-g3,HOT_DRY,LA_NINA,351004,CWD,50.79,94.44,85.94
MIROC6,HOT_DRY,LA_NINA,351004,CWD,76.95,66.67,-13.36
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,CWD,18.18,-16.67,-191.69
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,PRCPTOT,-23.86,-58.76,146.27
CanESM5,HOT_DRY,LA_NINA,351004,PRCPTOT,-9.04,-34.38,280.31
CESM2,HOT_DRY,LA_NINA,351004,PRCPTOT,21.77,61.9,184.34
EC-Earth3,HOT_DRY,LA_NINA,351004,PRCPTOT,-22.71,-35.23,55.13
FGOALS-g3,HOT_DRY,LA_NINA,351004,PRCPTOT,16.45,26.03,58.24
MIROC6,HOT_DRY,LA_NINA,351004,PRCPTOT,78.12,41.96,-46.29
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,PRCPTOT,9.11,32.9,261.14
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,R20mm,0.0,-44.44,0.0
CanESM5,HOT_DRY,LA_NINA,351004,R20mm,-44.44,-13.58,-69.44
CESM2,HOT_DRY,LA_NINA,351004,R20mm,316.67,29.63,-90.64
EC-Earth3,HOT_DRY,LA_NINA,351004,R20mm,-58.33,-33.33,-42.86
FGOALS-g3,HOT_DRY,LA_NINA,351004,R20mm,-44.44,72.84,-263.91
MIROC6,HOT_DRY,LA_NINA,351004,R20mm,538.89,48.15,-91.06
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,R20mm,25.0,42.86,71.44
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,R50mm,0.0,-62.96,0.0
CanESM5,HOT_DRY,LA_NINA,351004,R50mm,0.0,-77.78,0.0
CESM2,HOT_DRY,LA_NINA,351004,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351004,R50mm,0.0,-58.33,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351004,R50mm,11.11,-7.41,-166.7
MIROC6,HOT_DRY,LA_NINA,351004,R50mm,0.0,-44.44,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,R50mm,0.0,-100.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,R95p,0.0,-77.55,0.0
CanESM5,HOT_DRY,LA_NINA,351004,R95p,0.0,-79.01,0.0
CESM2,HOT_DRY,LA_NINA,351004,R95p,0.0,141.32,0.0
EC-Earth3,HOT_DRY,LA_NINA,351004,R95p,0.0,-51.91,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351004,R95p,-20.15,-11.38,-43.52
MIROC6,HOT_DRY,LA_NINA,351004,R95p,0.0,7.14,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,R95p,0.0,-43.23,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,R99p,0.0,-100.0,0.0
CanESM5,HOT_DRY,LA_NINA,351004,R99p,0.0,-72.8,0.0
CESM2,HOT_DRY,LA_NINA,351004,R99p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351004,R99p,0.0,-63.03,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351004,R99p,0.0,-49.22,0.0
MIROC6,HOT_DRY,LA_NINA,351004,R99p,0.0,0.0,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,R99p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,Rx1day,-14.63,-27.83,90.23
CanESM5,HOT_DRY,LA_NINA,351004,Rx1day,-10.04,-20.47,103.88
CESM2,HOT_DRY,LA_NINA,351004,Rx1day,59.76,77.61,29.87
EC-Earth3,HOT_DRY,LA_NINA,351004,Rx1day,-23.77,-31.58,32.86
FGOALS-g3,HOT_DRY,LA_NINA,351004,Rx1day,6.43,-27.3,-524.57
MIROC6,HOT_DRY,LA_NINA,351004,Rx1day,122.69,7.9,-93.56
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,Rx1day,13.47,-12.54,-193.1
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,Rx5day,-12.32,-44.17,258.52
CanESM5,HOT_DRY,LA_NINA,351004,Rx5day,-15.53,-18.66,20.15
CESM2,HOT_DRY,LA_NINA,351004,Rx5day,56.79,11.49,-79.77
EC-Earth3,HOT_DRY,LA_NINA,351004,Rx5day,-30.05,-34.51,14.84
FGOALS-g3,HOT_DRY,LA_NINA,351004,Rx5day,9.25,-5.89,-163.68
MIROC6,HOT_DRY,LA_NINA,351004,Rx5day,123.28,7.3,-94.08
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,Rx5day,11.69,-14.13,-220.87
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,SDII,-6.66,18.37,-375.83
CanESM5,HOT_DRY,LA_NINA,351004,SDII,-13.96,-3.67,-73.71
CESM2,HOT_DRY,LA_NINA,351004,SDII,14.63,-4.38,-129.94
EC-Earth3,HOT_DRY,LA_NINA,351004,SDII,-6.36,-27.33,329.72
FGOALS-g3,HOT_DRY,LA_NINA,351004,SDII,-28.96,-48.27,66.68
MIROC6,HOT_DRY,LA_NINA,351004,SDII,50.23,-12.27,-124.43
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,SDII,7.09,6.62,-6.63
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351004,wet_day_freq,-18.03,-63.77,253.69
CanESM5,HOT_DRY,LA_NINA,351004,wet_day_freq,4.4,-5.36,-221.82
CESM2,HOT_DRY,LA_NINA,351004,wet_day_freq,4.81,32.35,572.56
EC-Earth3,HOT_DRY,LA_NINA,351004,wet_day_freq,-14.54,-22.65,55.78
FGOALS-g3,HOT_DRY,LA_NINA,351004,wet_day_freq,46.09,54.64,18.55
MIROC6,HOT_DRY,LA_NINA,351004,wet_day_freq,17.57,44.32,152.25
MRI-ESM2-0,HOT_DRY,LA_NINA,351004,wet_day_freq,-0.95,47.02,-5049.47
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,CDD,11.79,2.24,-81.0
CanESM5,HOT_DRY,LA_NINA,351005,CDD,9.88,3.7,-62.55
CESM2,HOT_DRY,LA_NINA,351005,CDD,22.22,-21.94,-198.74
EC-Earth3,HOT_DRY,LA_NINA,351005,CDD,38.33,7.9,-79.39
FGOALS-g3,HOT_DRY,LA_NINA,351005,CDD,16.93,0.51,-96.99
MIROC6,HOT_DRY,LA_NINA,351005,CDD,-19.85,-17.08,-13.95
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,CDD,-0.86,14.84,-1825.58
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,CWD,-17.78,-22.84,28.46
CanESM5,HOT_DRY,LA_NINA,351005,CWD,-15.23,0.0,-100.0
CESM2,HOT_DRY,LA_NINA,351005,CWD,12.71,-1.71,-113.45
EC-Earth3,HOT_DRY,LA_NINA,351005,CWD,-13.58,-8.5,-37.41
FGOALS-g3,HOT_DRY,LA_NINA,351005,CWD,50.79,66.67,31.27
MIROC6,HOT_DRY,LA_NINA,351005,CWD,76.95,73.61,-4.34
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,CWD,18.18,-10.26,-156.44
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,PRCPTOT,-19.3,-49.91,158.6
CanESM5,HOT_DRY,LA_NINA,351005,PRCPTOT,-9.04,-27.51,204.31
CESM2,HOT_DRY,LA_NINA,351005,PRCPTOT,21.77,66.57,205.79
EC-Earth3,HOT_DRY,LA_NINA,351005,PRCPTOT,-21.34,-36.6,71.51
FGOALS-g3,HOT_DRY,LA_NINA,351005,PRCPTOT,16.45,46.56,183.04
MIROC6,HOT_DRY,LA_NINA,351005,PRCPTOT,78.12,40.12,-48.64
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,PRCPTOT,9.11,80.54,784.08
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,R20mm,-58.33,-4.76,-91.84
CanESM5,HOT_DRY,LA_NINA,351005,R20mm,-44.44,-25.93,-41.65
CESM2,HOT_DRY,LA_NINA,351005,R20mm,316.67,66.67,-78.95
EC-Earth3,HOT_DRY,LA_NINA,351005,R20mm,-44.44,-49.49,11.36
FGOALS-g3,HOT_DRY,LA_NINA,351005,R20mm,-44.44,29.63,-166.67
MIROC6,HOT_DRY,LA_NINA,351005,R20mm,538.89,50.79,-90.58
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,R20mm,25.0,214.81,759.24
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,R50mm,0.0,-81.48,0.0
CanESM5,HOT_DRY,LA_NINA,351005,R50mm,0.0,-72.22,0.0
CESM2,HOT_DRY,LA_NINA,351005,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351005,R50mm,0.0,-44.44,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351005,R50mm,11.11,-16.67,-250.05
MIROC6,HOT_DRY,LA_NINA,351005,R50mm,0.0,-44.44,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,R50mm,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,R95p,0.0,-65.93,0.0
CanESM5,HOT_DRY,LA_NINA,351005,R95p,0.0,-68.8,0.0
CESM2,HOT_DRY,LA_NINA,351005,R95p,102.0,309.82,203.75
EC-Earth3,HOT_DRY,LA_NINA,351005,R95p,0.0,-24.25,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351005,R95p,19.52,2.93,-84.99
MIROC6,HOT_DRY,LA_NINA,351005,R95p,0.0,-5.51,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,R95p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,R99p,0.0,-100.0,0.0
CanESM5,HOT_DRY,LA_NINA,351005,R99p,0.0,-100.0,0.0
CESM2,HOT_DRY,LA_NINA,351005,R99p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351005,R99p,0.0,0.0,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351005,R99p,0.0,0.0,0.0
MIROC6,HOT_DRY,LA_NINA,351005,R99p,0.0,0.0,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,R99p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,Rx1day,-42.31,-45.58,7.73
CanESM5,HOT_DRY,LA_NINA,351005,Rx1day,-10.04,-24.65,145.52
CESM2,HOT_DRY,LA_NINA,351005,Rx1day,59.76,69.35,16.05
EC-Earth3,HOT_DRY,LA_NINA,351005,Rx1day,-12.45,-6.85,-44.98
FGOALS-g3,HOT_DRY,LA_NINA,351005,Rx1day,6.43,-3.7,-157.54
MIROC6,HOT_DRY,LA_NINA,351005,Rx1day,122.69,3.3,-97.31
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,Rx1day,13.47,31.77,135.86
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,Rx5day,-29.42,-52.95,79.98
CanESM5,HOT_DRY,LA_NINA,351005,Rx5day,-15.53,-33.03,112.69
CESM2,HOT_DRY,LA_NINA,351005,Rx5day,56.79,20.21,-64.41
EC-Earth3,HOT_DRY,LA_NINA,351005,Rx5day,-26.55,-35.17,32.47
FGOALS-g3,HOT_DRY,LA_NINA,351005,Rx5day,9.25,9.77,5.62
MIROC6,HOT_DRY,LA_NINA,351005,Rx5day,123.28,5.32,-95.68
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,Rx5day,11.69,22.15,89.48
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,SDII,-4.87,-20.56,322.18
CanESM5,HOT_DRY,LA_NINA,351005,SDII,-13.96,-2.67,-80.87
CESM2,HOT_DRY,LA_NINA,351005,SDII,14.63,-5.42,-137.05
EC-Earth3,HOT_DRY,LA_NINA,351005,SDII,-10.62,-24.27,128.53
FGOALS-g3,HOT_DRY,LA_NINA,351005,SDII,-28.96,-32.79,13.23
MIROC6,HOT_DRY,LA_NINA,351005,SDII,50.23,-38.5,-176.65
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,SDII,7.09,18.98,167.7
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351005,wet_day_freq,-15.81,-40.24,154.52
CanESM5,HOT_DRY,LA_NINA,351005,wet_day_freq,4.4,-0.64,-114.55
CESM2,HOT_DRY,LA_NINA,351005,wet_day_freq,4.81,38.89,708.52
EC-Earth3,HOT_DRY,LA_NINA,351005,wet_day_freq,-9.96,-13.81,38.65
FGOALS-g3,HOT_DRY,LA_NINA,351005,wet_day_freq,46.09,47.68,3.45
MIROC6,HOT_DRY,LA_NINA,351005,wet_day_freq,17.57,64.75,268.53
MRI-ESM2-0,HOT_DRY,LA_NINA,351005,wet_day_freq,-0.95,26.49,-2888.42
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351006,CDD,20.02,-4.05,-120.23
CanESM5,HOT_DRY,LA_NINA,351006,CDD,9.88,0.41,-95.85
CESM2,HOT_DRY,LA_NINA,351006,CDD,-2.59,-2.78,7.34
EC-Earth3,HOT_DRY,LA_NINA,351006,CDD,9.02,-0.41,-104.55
FGOALS-g3,HOT_DRY,LA_NINA,351006,CDD,16.93,-4.33,-125.58
MIROC6,HOT_DRY,LA_NINA,351006,CDD,-16.67,-13.76,-17.46
MRI-ESM2-0,HOT_DRY,LA_NINA,351006,CDD,-9.0,-16.77,86.33
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351006,CWD,-15.2,-39.81,161.91
CanESM5,HOT_DRY,LA_NINA,351006,CWD,-15.23,26.26,-272.42
CESM2,HOT_DRY,LA_NINA,351006,CWD,48.15,-3.7,-107.68
EC-Earth3,HOT_DRY,LA_NINA,351006,CWD,-32.37,-10.49,-67.59
FGOALS-g3,HOT_DRY,LA_NINA,351006,CWD,50.79,50.0,-1.56
MIROC6,HOT_DRY,LA_NINA,351006,CWD,31.31,11.11,-64.52
MRI-ESM2-0,HOT_DRY,LA_NINA,351006,CWD,19.21,-6.25,-132.54
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351006,PRCPTOT,-23.86,-63.43,165.84
CanESM5,HOT_DRY,LA_NINA,351006,PRCPTOT,-9.04,-14.77,63.38
CESM2,HOT_DRY,LA_NINA,351006,PRCPTOT,27.95,115.19,312.13
EC-Earth3,HOT_DRY,LA_NINA,351006,PRCPTOT,-22.71,-30.26,33.25
FGOALS-g3,HOT_DRY,LA_NINA,351006,PRCPTOT,16.45,40.42,145.71
MIROC6,HOT_DRY,LA_NINA,351006,PRCPTOT,69.22,34.37,-50.35
MRI-ESM2-0,HOT_DRY,LA_NINA,351006,PRCPTOT,13.18,70.98,438.54
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351006,R20mm,0.0,-52.99,0.0
CanESM5,HOT_DRY,LA_NINA,351006,R20mm,-44.44,-25.93,-41.65
CESM2,HOT_DRY,LA_NINA,351006,R20mm,122.22,94.44,-22.73
EC-Earth3,HOT_DRY,LA_NINA,351006,R20mm,-58.33,-33.33,-42.86
FGOALS-g3,HOT_DRY,LA_NINA,351006,R20mm,-44.44,73.61,-265.64
MIROC6,HOT_DRY,LA_NINA,351006,R20mm,233.33,45.83,-80.36
MRI-ESM2-0,HOT_DRY,LA_NINA,351006,R20mm,177.78,52.78,-70.31
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351006,R50mm,0.0,-62.96,0.0
CanESM5,HOT_DRY,LA_NINA,351006,R50mm,0.0,-81.48,0.0
CESM2,HOT_DRY,LA_NINA,351006,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,LA_NINA,351006,R50mm,0.0,-44.44,0.0
FGOALS-g3,HOT_DRY,LA_NINA,351006,R50mm,11.11,11.11,0.0
MIROC6,HOT_DRY,LA_NINA,351006,R50mm,0.0,-16.67,0.0
MRI-ESM2-0,HOT_DRY,LA_NINA,351006,R50mm,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,LA_NINA,351006,R95p,0.0,-66.46,0.0
CanESM5,HOT_DRY,LA_NINA,351006,R95p,-71.39,-33.61,-52.92
CESM2,HOT_DRY,LA_NINA,351006,R95p,171.02,211.26,23.53
EC-Earth3,HOT_DRY,LA_NINA,351006,R95p,-63.49,-30.81,-51.47
FGOALS-g3,HOT_DRY,LA_NINA,351006,R95p,-26.84,51.6,-292.25
