model,scenario,station,index,future_mean,window,obs_baseline,model_baseline,delta_obs_abs,delta_obs_pct,delta_model_abs,delta_model_pct
MIROC6,ssp585,351009,R99p,354.485,Long-term,64.595,385.49,289.89,448.7808653920582,-31.004999999999995,-8.043010194816985
MIROC6,ssp585,351009,Rx1day,57.6835,Long-term,28.880000000000003,52.832499999999996,28.8035,99.73511080332409,4.851000000000006,9.181848294137144
MIROC6,ssp585,351009,Rx5day,153.8,Long-term,79.56,126.8135,74.24000000000001,93.31322272498744,26.986500000000007,21.280463042184
MIROC6,ssp585,351009,SDII,8.649636630775877,Long-term,5.081984642051293,9.00072220034069,3.5676519887245837,70.20194353213425,-0.3510855695648125,-3.90063776828401
MIROC6,ssp585,351010,CDD,52.85,Long-term,35.1,52.55,17.75,50.56980056980057,0.30000000000000426,0.570884871550912
MIROC6,ssp585,351010,CWD,11.7,Long-term,73.75,11.5,-62.05,-84.13559322033899,0.1999999999999993,1.7391304347826024
MIROC6,ssp585,351010,PRCPTOT,861.104,Long-term,1163.26,989.1949999999999,-302.15599999999995,-25.974932517236038,-128.0909999999999,-12.94901409732155
MIROC6,ssp585,351010,R10mm,26.75,Long-term,27.55,33.35,-0.8000000000000007,-2.9038112522686053,-6.600000000000001,-19.79010494752624
MIROC6,ssp585,351010,R20mm,10.8,Long-term,3.2,13.1,7.6000000000000005,237.5,-2.299999999999999,-17.55725190839694
MIROC6,ssp585,351010,R50mm,1.4,Long-term,0.15,0.95,1.25,833.3333333333334,0.44999999999999996,47.368421052631575
MIROC6,ssp585,351010,R95p,498.7495,Long-term,202.725,580.0415,296.0245,146.0226908373412,-81.29200000000003,-14.014859281620371
MIROC6,ssp585,351010,R99p,349.9285,Long-term,68.795,382.8585,281.13349999999997,408.65397194563553,-32.93000000000001,-8.601088914050493
MIROC6,ssp585,351010,Rx1day,60.68150000000001,Long-term,28.964999999999996,58.043499999999995,31.71650000000001,109.4993958225445,2.6380000000000123,4.544867211660241
MIROC6,ssp585,351010,Rx5day,153.824,Long-term,83.66499999999999,134.2935,70.15900000000002,83.85704894519814,19.530500000000018,14.543146168653001
MIROC6,ssp585,351010,SDII,9.325822876450083,Long-term,5.173072086955942,9.85793428689897,4.1527507894941404,80.27629848741962,-0.5321114104488878,-5.397798311113261
MIROC6,ssp585,351011,CDD,37.1,Long-term,42.25,34.3,-5.149999999999999,-12.189349112426033,2.8000000000000043,8.163265306122463
MIROC6,ssp585,351011,CWD,22.0,Long-term,11.1,27.55,10.9,98.1981981981982,-5.550000000000001,-20.145190562613433
MIROC6,ssp585,351011,PRCPTOT,1014.8684999999999,Long-term,1145.975,1176.35,-131.10649999999998,-11.440607343092125,-161.48149999999998,-13.727334551791557
MIROC6,ssp585,351011,R10mm,28.2,Long-term,34.1,35.55,-5.900000000000002,-17.30205278592376,-7.349999999999998,-20.675105485232063
MIROC6,ssp585,351011,R20mm,7.5,Long-term,15.75,8.1,-8.25,-52.38095238095238,-0.5999999999999996,-7.407407407407403
MIROC6,ssp585,351011,R50mm,0.35,Long-term,3.1,0.2,-2.75,-88.70967741935483,0.14999999999999997,74.99999999999997
MIROC6,ssp585,351011,R95p,40.6,Long-term,352.71500000000003,25.579,-312.115,-88.4892902201494,15.021,58.72395324289457
MIROC6,ssp585,351011,R99p,4.504,Long-term,136.48499999999999,0.0,-131.981,-96.70000366340624,4.504,
MIROC6,ssp585,351011,Rx1day,40.5055,Long-term,111.39000000000001,37.775,-70.88450000000002,-63.63632282969746,2.7304999999999993,7.228325612177365
MIROC6,ssp585,351011,Rx5day,125.34,Long-term,183.615,107.2195,-58.275000000000006,-31.737603136998615,18.120500000000007,16.900377263464208
MIROC6,ssp585,351011,SDII,6.082552726849691,Long-term,12.145212615611134,6.510609711340372,-6.062659888761443,-49.918104199910516,-0.42805698449068075,-6.574760329206625
MIROC6,ssp585,351012,CDD,55.65,Long-term,56.05,56.5,-0.3999999999999986,-0.7136485280999083,-0.8500000000000014,-1.5044247787610645
MIROC6,ssp585,351012,CWD,12.25,Long-term,8.4,12.25,3.8499999999999996,45.83333333333332,0.0,0.0
MIROC6,ssp585,351012,PRCPTOT,1280.7540000000001,Long-term,933.915,1547.8485,346.83900000000017,37.138176386502,-267.0944999999999,-17.255855466474912
MIROC6,ssp585,351012,R10mm,39.8,Long-term,25.55,48.6,14.249999999999996,55.77299412915849,-8.800000000000004,-18.10699588477367
MIROC6,ssp585,351012,R20mm,19.5,Long-term,12.7,25.35,6.800000000000001,53.543307086614185,-5.850000000000001,-23.07692307692308
MIROC6,ssp585,351012,R50mm,3.8,Long-term,3.15,5.0,0.6499999999999999,20.634920634920633,-1.2000000000000002,-24.000000000000004
MIROC6,ssp585,351012,R95p,348.63250000000005,Long-term,302.75,433.4375,45.88250000000005,15.155243600330323,-84.80499999999995,-19.565681326604167
MIROC6,ssp585,351012,R99p,85.726,Long-term,129.48,75.24,-43.75399999999999,-33.792091442693845,10.486000000000004,13.936735778841047
MIROC6,ssp585,351012,Rx1day,86.4725,Long-term,113.89000000000001,95.288,-27.417500000000018,-24.0736675739749,-8.8155,-9.251427252119889
MIROC6,ssp585,351012,Rx5day,215.95,Long-term,198.625,215.25650000000002,17.32499999999999,8.722466960352417,0.6934999999999718,0.32217377872443886
MIROC6,ssp585,351012,SDII,13.5234022477336,Long-term,11.876607222495185,15.220102388338367,1.646795025238415,13.865870903933422,-1.6967001406047668,-11.147757730623267
MIROC6,ssp585,351201,CDD,58.9,Long-term,50.8,59.4,8.100000000000001,15.944881889763783,-0.5,-0.8417508417508418
MIROC6,ssp585,351201,CWD,11.7,Long-term,9.6,11.9,2.0999999999999996,21.874999999999996,-0.20000000000000107,-1.680672268907572
MIROC6,ssp585,351201,PRCPTOT,1285.2195,Long-term,1090.825,1468.7625,194.39449999999988,17.820869525359235,-183.54300000000012,-12.496438328184448
MIROC6,ssp585,351201,R10mm,35.95,Long-term,31.15,44.9,4.800000000000004,15.409309791332278,-8.949999999999996,-19.933184855233844
MIROC6,ssp585,351201,R20mm,18.7,Long-term,15.45,24.35,3.25,21.03559870550162,-5.650000000000002,-23.203285420944567
MIROC6,ssp585,351201,R50mm,4.8,Long-term,3.2,4.7,1.5999999999999996,49.999999999999986,0.09999999999999964,2.1276595744680775
MIROC6,ssp585,351201,R95p,504.00600000000003,Long-term,323.06,496.87250000000006,180.94600000000003,56.01002909676222,7.1334999999999695,1.4356801795229095
MIROC6,ssp585,351201,R99p,232.398,Long-term,124.1,164.908,108.298,87.26672038678485,67.49000000000001,40.92584956460573
MIROC6,ssp585,351201,Rx1day,108.6315,Long-term,98.265,99.723,10.366500000000002,10.549534422225616,8.908500000000004,8.933245088896246
MIROC6,ssp585,351201,Rx5day,279.5175,Long-term,180.43,233.283,99.08749999999998,54.9174194978662,46.2345,19.819060968866143
MIROC6,ssp585,351201,SDII,14.731342860372212,Long-term,11.589308549365157,15.698120902642353,3.1420343110070554,27.111490712525473,-0.9667780422701409,-6.1585590292364865
MRI-ESM2-0,ssp245,351001,CDD,59.65,Long-term,57.05,65.95,2.6000000000000014,4.557405784399652,-6.300000000000004,-9.552691432903721
MRI-ESM2-0,ssp245,351001,CWD,8.05,Long-term,8.6,10.05,-0.5499999999999989,-6.395348837209291,-2.0,-19.90049751243781
MRI-ESM2-0,ssp245,351001,PRCPTOT,844.1469999999999,Long-term,984.85,1012.35,-140.7030000000001,-14.28674417423974,-168.2030000000001,-16.615103472119337
MRI-ESM2-0,ssp245,351001,R10mm,28.2,Long-term,28.45,32.45,-0.25,-0.8787346221441125,-4.2500000000000036,-13.097072419106327
MRI-ESM2-0,ssp245,351001,R20mm,12.9,Long-term,15.15,16.75,-2.25,-14.85148514851485,-3.8499999999999996,-22.985074626865668
MRI-ESM2-0,ssp245,351001,R50mm,1.85,Long-term,2.95,2.8,-1.1,-37.28813559322034,-0.9499999999999997,-33.92857142857142
MRI-ESM2-0,ssp245,351001,R95p,174.4955,Long-term,267.175,254.2,-92.67950000000002,-34.688687190043986,-79.7045,-31.355035405192762
MRI-ESM2-0,ssp245,351001,R99p,31.715999999999998,Long-term,96.975,75.226,-65.259,-67.29466357308584,-43.510000000000005,-57.839045011033434
MRI-ESM2-0,ssp245,351001,Rx1day,65.527,Long-term,102.19500000000001,79.115,-36.668000000000006,-35.88042467831107,-13.587999999999994,-17.17499842002148
MRI-ESM2-0,ssp245,351001,Rx5day,148.151,Long-term,170.39000000000001,185.602,-22.239000000000004,-13.051822290040498,-37.45099999999999,-20.17812308057025
MRI-ESM2-0,ssp245,351001,SDII,12.021461252776932,Long-term,12.152706418698024,14.128465068361285,-0.1312451659210918,-1.079966563819557,-2.1070038155843527,-14.913182751201274
MRI-ESM2-0,ssp245,351002,CDD,65.85,Long-term,59.8,70.95,6.049999999999997,10.117056856187288,-5.1000000000000085,-7.188160676532782
MRI-ESM2-0,ssp245,351002,CWD,7.95,Long-term,9.75,9.95,-1.7999999999999998,-18.46153846153846,-1.9999999999999991,-20.100502512562805
MRI-ESM2-0,ssp245,351002,PRCPTOT,619.9035,Long-term,1046.465,757.983,-426.5614999999999,-40.762137290783734,-138.07949999999994,-18.21670142997929
MRI-ESM2-0,ssp245,351002,R10mm,21.55,Long-term,32.1,26.2,-10.55,-32.86604361370716,-4.649999999999999,-17.74809160305343
MRI-ESM2-0,ssp245,351002,R20mm,8.4,Long-term,16.1,11.45,-7.700000000000001,-47.82608695652174,-3.049999999999999,-26.63755458515283
MRI-ESM2-0,ssp245,351002,R50mm,0.45,Long-term,3.1,1.1,-2.65,-85.48387096774194,-0.6500000000000001,-59.0909090909091
MRI-ESM2-0,ssp245,351002,R95p,52.847,Long-term,292.915,112.881,-240.068,-81.95824727309972,-60.034,-53.18344096880786
MRI-ESM2-0,ssp245,351002,R99p,4.2265,Long-term,96.6,23.7465,-92.37349999999999,-95.62474120082815,-19.520000000000003,-82.20158760238351
MRI-ESM2-0,ssp245,351002,Rx1day,44.999,Long-term,81.535,56.2355,-36.535999999999994,-44.81020420678236,-11.2365,-19.981150696624017
MRI-ESM2-0,ssp245,351002,Rx5day,107.393,Long-term,157.66500000000002,135.5035,-50.27200000000002,-31.885326483366637,-28.110500000000002,-20.745220603157854
MRI-ESM2-0,ssp245,351002,SDII,9.352356362225287,Long-term,13.168351679857171,10.891556096378242,-3.8159953176318844,-28.97853437092648,-1.5391997341529553,-14.132046151465758
MRI-ESM2-0,ssp245,351003,CDD,61.05,Long-term,44.7,67.95,16.349999999999994,36.57718120805368,-6.900000000000006,-10.154525386313473
MRI-ESM2-0,ssp245,351003,CWD,7.6,Long-term,50.6,9.5,-43.0,-84.98023715415019,-1.9000000000000004,-20.000000000000004
MRI-ESM2-0,ssp245,351003,PRCPTOT,796.1995,Long-term,1411.8899999999999,921.2610000000001,-615.6904999999999,-43.60754024746971,-125.06150000000014,-13.575034653588954
MRI-ESM2-0,ssp245,351003,R10mm,25.8,Long-term,40.6,29.75,-14.8,-36.453201970443345,-3.9499999999999993,-13.277310924369745
MRI-ESM2-0,ssp245,351003,R20mm,11.8,Long-term,16.45,15.5,-4.649999999999999,-28.26747720364741,-3.6999999999999993,-23.87096774193548
MRI-ESM2-0,ssp245,351003,R50mm,1.7,Long-term,2.95,2.4,-1.2500000000000002,-42.37288135593221,-0.7,-29.166666666666668
MRI-ESM2-0,ssp245,351003,R95p,190.8955,Long-term,310.125,245.15099999999998,-119.2295,-38.445626763401854,-54.255499999999984,-22.131461833726963
MRI-ESM2-0,ssp245,351003,R99p,68.1525,Long-term,90.52000000000001,89.027,-22.367500000000007,-24.710008837825903,-20.874499999999998,-23.447381131566825
MRI-ESM2-0,ssp245,351003,Rx1day,71.1645,Long-term,76.995,74.8875,-5.830500000000001,-7.572569647379701,-3.722999999999999,-4.971457185778666
MRI-ESM2-0,ssp245,351003,Rx5day,150.076,Long-term,134.19,171.1855,15.885999999999996,11.838438035621131,-21.109499999999997,-12.331359840640708
MRI-ESM2-0,ssp245,351003,SDII,12.011213290103994,Long-term,11.782532762553084,13.700003920062496,0.22868052755091028,1.9408435534140533,-1.6887906299585023,-12.326935377627239
MRI-ESM2-0,ssp245,351004,CDD,77.45,Long-term,61.3,86.6,16.150000000000006,26.345840130505717,-9.149999999999991,-10.56581986143186
MRI-ESM2-0,ssp245,351004,CWD,6.25,Long-term,7.65,7.65,-1.4000000000000004,-18.300653594771244,-1.4000000000000004,-18.300653594771244
MRI-ESM2-0,ssp245,351004,PRCPTOT,751.049,Long-term,1080.7050000000002,927.9084999999999,-329.6560000000002,-30.50379150647033,-176.8594999999999,-19.060015076917598
MRI-ESM2-0,ssp245,351004,R10mm,25.45,Long-term,31.85,30.0,-6.400000000000002,-20.09419152276296,-4.550000000000001,-15.166666666666668
MRI-ESM2-0,ssp245,351004,R20mm,12.4,Long-term,16.7,16.9,-4.299999999999999,-25.74850299401197,-4.499999999999998,-26.627218934911234
MRI-ESM2-0,ssp245,351004,R50mm,1.7,Long-term,2.65,2.9,-0.95,-35.84905660377358,-1.2,-41.37931034482759
MRI-ESM2-0,ssp245,351004,R95p,174.7185,Long-term,289.88,284.88649999999996,-115.16149999999999,-39.727300952118114,-110.16799999999995,-38.67083908854929
MRI-ESM2-0,ssp245,351004,R99p,42.6245,Long-term,119.07000000000001,78.3455,-76.44550000000001,-64.2021499958008,-35.721000000000004,-45.594194944189525
MRI-ESM2-0,ssp245,351004,Rx1day,65.1505,Long-term,98.32000000000001,82.46849999999999,-33.16950000000001,-33.7362693246542,-17.317999999999998,-20.999533155083455
MRI-ESM2-0,ssp245,351004,Rx5day,148.0925,Long-term,158.125,187.1065,-10.032499999999999,-6.344664031620552,-39.01400000000001,-20.851226440556587
MRI-ESM2-0,ssp245,351004,SDII,15.217005662183714,Long-term,13.454353710188059,17.85673222958342,1.7626519519956556,13.100978240678483,-2.6397265673997072,-14.78280871024345
MRI-ESM2-0,ssp245,351005,CDD,66.6,Long-term,54.25,74.25,12.349999999999994,22.764976958525338,-7.650000000000006,-10.30303030303031
MRI-ESM2-0,ssp245,351005,CWD,7.25,Long-term,18.4,9.25,-11.149999999999999,-60.597826086956516,-2.0,-21.62162162162162
MRI-ESM2-0,ssp245,351005,PRCPTOT,750.4114999999999,Long-term,1107.915,913.5695,-357.50350000000003,-32.268134288280244,-163.15800000000002,-17.85939657573945
MRI-ESM2-0,ssp245,351005,R10mm,25.35,Long-term,33.55,29.45,-8.199999999999996,-24.441132637853936,-4.099999999999998,-13.921901528013574
MRI-ESM2-0,ssp245,351005,R20mm,11.65,Long-term,14.8,15.85,-3.1500000000000004,-21.283783783783786,-4.199999999999999,-26.498422712933753
MRI-ESM2-0,ssp245,351005,R50mm,1.65,Long-term,2.45,2.55,-0.8000000000000003,-32.653061224489804,-0.8999999999999999,-35.29411764705882
MRI-ESM2-0,ssp245,351005,R95p,176.702,Long-term,250.195,267.6105,-73.493,-29.37428805531685,-90.9085,-33.97045332675661
MRI-ESM2-0,ssp245,351005,R99p,34.1055,Long-term,87.85499999999999,76.146,-53.74949999999999,-61.17978487280177,-42.0405,-55.21038531242613
MRI-ESM2-0,ssp245,351005,Rx1day,63.0265,Long-term,76.25,79.785,-13.223500000000001,-17.342295081967215,-16.758499999999998,-21.00457479476092
MRI-ESM2-0,ssp245,351005,Rx5day,146.5675,Long-term,138.75,182.052,7.8174999999999955,5.634234234234231,-35.4845,-19.491409047964318
MRI-ESM2-0,ssp245,351005,SDII,12.62265586959293,Long-term,11.970070850572295,15.00743182347953,0.6525850190206341,5.451805817752814,-2.384775953886601,-15.890633267149381
MRI-ESM2-0,ssp245,351006,CDD,71.85,Long-term,44.45,64.95,27.39999999999999,61.64229471316083,6.8999999999999915,10.62355658198613
MRI-ESM2-0,ssp245,351006,CWD,8.4,Long-term,46.55,9.65,-38.15,-81.95488721804512,-1.25,-12.953367875647668
MRI-ESM2-0,ssp245,351006,PRCPTOT,795.0350000000001,Long-term,1099.6,975.932,-304.5649999999998,-27.69779919970897,-180.89699999999993,-18.535820118614815
MRI-ESM2-0,ssp245,351006,R10mm,25.8,Long-term,28.85,31.45,-3.0500000000000007,-10.571923743500868,-5.649999999999999,-17.965023847376784
MRI-ESM2-0,ssp245,351006,R20mm,12.05,Long-term,9.25,15.4,2.8000000000000007,30.270270270270277,-3.3499999999999996,-21.75324675324675
MRI-ESM2-0,ssp245,351006,R50mm,1.5,Long-term,1.4,2.5,0.10000000000000009,7.1428571428571495,-1.0,-40.0
MRI-ESM2-0,ssp245,351006,R95p,436.40749999999997,Long-term,351.10499999999996,584.3245,85.30250000000001,24.295438686432835,-147.91699999999997,-25.31418757899078
MRI-ESM2-0,ssp245,351006,R99p,210.91099999999997,Long-term,174.83,325.96549999999996,36.08099999999996,20.637762397757797,-115.05449999999999,-35.29652677967454
MRI-ESM2-0,ssp245,351006,Rx1day,66.3395,Long-term,57.404999999999994,79.914,8.934500000000007,15.563975263478806,-13.5745,-16.986385364266585
MRI-ESM2-0,ssp245,351006,Rx5day,148.5335,Long-term,129.66500000000002,168.5275,18.868499999999983,14.551729456676807,-19.994,-11.863939119728235
MRI-ESM2-0,ssp245,351006,SDII,11.948172323325888,Long-term,9.307368680142666,13.671463354770239,2.6408036431832222,28.373257081965544,-1.7232910314443508,-12.605022496315737
MRI-ESM2-0,ssp245,351007,CDD,46.6,Long-term,39.2,51.35,7.399999999999999,18.87755102040816,-4.75,-9.250243427458617
MRI-ESM2-0,ssp245,351007,CWD,12.2,Long-term,49.1,12.95,-36.900000000000006,-75.15274949083503,-0.75,-5.7915057915057915
MRI-ESM2-0,ssp245,351007,PRCPTOT,900.6645000000001,Long-term,1196.15,974.3664999999999,-295.4855,-24.703047276679342,-73.70199999999977,-7.564094208903916
MRI-ESM2-0,ssp245,351007,R10mm,29.3,Long-term,30.95,32.35,-1.6499999999999986,-5.331179321486264,-3.0500000000000007,-9.428129829984545
MRI-ESM2-0,ssp245,351007,R20mm,10.3,Long-term,9.7,11.6,0.6000000000000014,6.185567010309294,-1.299999999999999,-11.206896551724128
MRI-ESM2-0,ssp245,351007,R50mm,0.9,Long-term,1.5,1.0,-0.6,-40.0,-0.09999999999999998,-9.999999999999998
MRI-ESM2-0,ssp245,351007,R95p,341.65500000000003,Long-term,389.235,390.591,-47.579999999999984,-12.223977802612813,-48.93599999999998,-12.528706498613634
MRI-ESM2-0,ssp245,351007,R99p,115.032,Long-term,200.07,137.472,-85.038,-42.50412355675513,-22.440000000000012,-16.323324022346377
MRI-ESM2-0,ssp245,351007,Rx1day,52.765,Long-term,64.30499999999999,57.4575,-11.539999999999992,-17.945727392893232,-4.692500000000003,-8.166905973980771
MRI-ESM2-0,ssp245,351007,Rx5day,128.4415,Long-term,134.305,136.712,-5.863500000000016,-4.365809165704937,-8.270499999999998,-6.049578676341506
MRI-ESM2-0,ssp245,351007,SDII,8.450421250658183,Long-term,9.249164907588192,8.967348144303118,-0.798743656930009,-8.635846207852824,-0.5169268936449356,-5.76454583146005
MRI-ESM2-0,ssp245,351008,CDD,57.8,Long-term,40.8,53.9,17.0,41.66666666666667,3.8999999999999986,7.235621521335805
MRI-ESM2-0,ssp245,351008,CWD,10.5,Long-term,34.6,12.6,-24.1,-69.65317919075144,-2.0999999999999996,-16.666666666666664
MRI-ESM2-0,ssp245,351008,PRCPTOT,699.806,Long-term,1110.105,847.2335,-410.299,-36.96037762193666,-147.4275,-17.401047054914613
MRI-ESM2-0,ssp245,351008,R10mm,22.3,Long-term,29.5,28.0,-7.199999999999999,-24.406779661016945,-5.699999999999999,-20.357142857142854
MRI-ESM2-0,ssp245,351008,R20mm,7.0,Long-term,8.75,10.2,-1.75,-20.0,-3.1999999999999993,-31.37254901960784
MRI-ESM2-0,ssp245,351008,R50mm,0.2,Long-term,1.3,0.6,-1.1,-84.61538461538463,-0.39999999999999997,-66.66666666666667
MRI-ESM2-0,ssp245,351008,R95p,233.9205,Long-term,331.855,348.1435,-97.93450000000001,-29.511232315318438,-114.22300000000001,-32.80917207990383
MRI-ESM2-0,ssp245,351008,R99p,41.7575,Long-term,137.325,86.98299999999999,-95.5675,-69.59220826506463,-45.22549999999999,-51.99349298138716
MRI-ESM2-0,ssp245,351008,Rx1day,41.4425,Long-term,63.19,49.72,-21.747499999999995,-34.416046842854875,-8.277499999999996,-16.64823008849557
MRI-ESM2-0,ssp245,351008,Rx5day,99.7485,Long-term,122.14500000000001,125.38699999999999,-22.396500000000003,-18.335994105366577,-25.63849999999998,-20.447494556851975
MRI-ESM2-0,ssp245,351008,SDII,7.2827584933643035,Long-term,7.644398250904906,8.352880014813852,-0.36163975754060296,-4.730781229219629,-1.0701215214495488,-12.811407796492777
MRI-ESM2-0,ssp245,351009,CDD,57.45,Long-term,33.25,52.55,24.200000000000003,72.78195488721806,4.900000000000006,9.324452901998109
MRI-ESM2-0,ssp245,351009,CWD,11.1,Long-term,89.65,13.35,-78.55000000000001,-87.61851645287229,-2.25,-16.853932584269664
MRI-ESM2-0,ssp245,351009,PRCPTOT,751.9865,Long-term,1184.405,905.4950000000001,-432.4185,-36.50934435433825,-153.50850000000014,-16.952992562079316
MRI-ESM2-0,ssp245,351009,R10mm,24.5,Long-term,24.9,30.2,-0.3999999999999986,-1.6064257028112394,-5.699999999999999,-18.87417218543046
MRI-ESM2-0,ssp245,351009,R20mm,7.45,Long-term,2.25,10.65,5.2,231.11111111111111,-3.2,-30.046948356807512
MRI-ESM2-0,ssp245,351009,R50mm,0.35,Long-term,0.05,0.65,0.3,600.0,-0.30000000000000004,-46.15384615384616
MRI-ESM2-0,ssp245,351009,R95p,378.719,Long-term,203.46,518.6265000000001,175.259,86.13929027818735,-139.90750000000008,-26.976542849237376
MRI-ESM2-0,ssp245,351009,R99p,226.7225,Long-term,64.595,336.40950000000004,162.1275,250.99078876074,-109.68700000000004,-32.60520288517418
MRI-ESM2-0,ssp245,351009,Rx1day,43.304,Long-term,28.880000000000003,50.6,14.424,49.94459833795013,-7.295999999999999,-14.418972332015809
MRI-ESM2-0,ssp245,351009,Rx5day,103.6115,Long-term,79.56,125.70450000000001,24.051500000000004,30.230643539467074,-22.093000000000004,-17.57534535358718
MRI-ESM2-0,ssp245,351009,SDII,7.427598281415605,Long-term,5.081984642051293,8.439561190239766,2.345613639364312,46.155464933037024,-1.0119629088241613,-11.990705274990862
MRI-ESM2-0,ssp245,351010,CDD,56.25,Long-term,35.1,54.45,21.15,60.256410256410255,1.7999999999999972,3.305785123966937
MRI-ESM2-0,ssp245,351010,CWD,10.15,Long-term,73.75,10.85,-63.6,-86.23728813559322,-0.6999999999999993,-6.4516129032258
MRI-ESM2-0,ssp245,351010,PRCPTOT,722.5835,Long-term,1163.26,884.417,-440.67650000000003,-37.8828894658116,-161.83350000000007,-18.298325337482215
MRI-ESM2-0,ssp245,351010,R10mm,23.6,Long-term,27.55,29.05,-3.9499999999999993,-14.337568058076222,-5.449999999999999,-18.760757314974178
MRI-ESM2-0,ssp245,351010,R20mm,8.4,Long-term,3.2,11.45,5.2,162.5,-3.049999999999999,-26.63755458515283
MRI-ESM2-0,ssp245,351010,R50mm,0.5,Long-term,0.15,0.95,0.35,233.33333333333334,-0.44999999999999996,-47.368421052631575
MRI-ESM2-0,ssp245,351010,R95p,378.916,Long-term,202.725,513.1145,176.191,86.91133308669379,-134.19850000000002,-26.1537142294751
MRI-ESM2-0,ssp245,351010,R99p,241.18050000000002,Long-term,68.795,346.5715,172.38550000000004,250.57853041645473,-105.39099999999999,-30.409598019456297
MRI-ESM2-0,ssp245,351010,Rx1day,48.182,Long-term,28.964999999999996,56.065999999999995,19.217000000000006,66.3455895045745,-7.883999999999993,-14.06199835907679
MRI-ESM2-0,ssp245,351010,Rx5day,115.1045,Long-term,83.66499999999999,134.153,31.43950000000001,37.57784019601986,-19.04849999999999,-14.19908611808904
MRI-ESM2-0,ssp245,351010,SDII,8.311214037935411,Long-term,5.173072086955942,9.43732341633795,3.1381419509794686,60.66302379377988,-1.126109378402539,-11.932508071653155
MRI-ESM2-0,ssp245,351011,CDD,42.95,Long-term,42.25,36.85,0.7000000000000028,1.6568047337278173,6.100000000000001,16.553595658073274
MRI-ESM2-0,ssp245,351011,CWD,22.0,Long-term,11.1,28.3,10.9,98.1981981981982,-6.300000000000001,-22.26148409893993
MRI-ESM2-0,ssp245,351011,PRCPTOT,868.0315,Long-term,1145.975,1083.0995,-277.94349999999986,-24.253888610135462,-215.06799999999998,-19.856716765172543
MRI-ESM2-0,ssp245,351011,R10mm,23.95,Long-term,34.1,32.0,-10.150000000000002,-29.765395894428156,-8.05,-25.156250000000004
MRI-ESM2-0,ssp245,351011,R20mm,4.45,Long-term,15.75,7.05,-11.3,-71.74603174603175,-2.5999999999999996,-36.87943262411347
MRI-ESM2-0,ssp245,351011,R50mm,0.05,Long-term,3.1,0.2,-3.0500000000000003,-98.38709677419355,-0.15000000000000002,-75.0
MRI-ESM2-0,ssp245,351011,R95p,5.138,Long-term,352.71500000000003,20.573,-347.57700000000006,-98.54329983130857,-15.435,-75.02551888397414
MRI-ESM2-0,ssp245,351011,R99p,0.0,Long-term,136.48499999999999,0.0,-136.48499999999999,-100.0,0.0,
MRI-ESM2-0,ssp245,351011,Rx1day,29.5525,Long-term,111.39000000000001,36.478500000000004,-81.83750000000002,-73.46934195170124,-6.9260000000000055,-18.986526310018245
MRI-ESM2-0,ssp245,351011,Rx5day,84.9125,Long-term,183.615,101.68249999999999,-98.70250000000001,-53.75513983062387,-16.769999999999996,-16.492513461018362
MRI-ESM2-0,ssp245,351011,SDII,5.425533622179428,Long-term,12.145212615611134,6.198193271620372,-6.719678993431707,-55.327800394324996,-0.7726596494409446,-12.465885066519569
MRI-ESM2-0,ssp245,351012,CDD,57.75,Long-term,56.05,57.45,1.7000000000000028,3.033006244424626,0.29999999999999716,0.5221932114882457
MRI-ESM2-0,ssp245,351012,CWD,10.15,Long-term,8.4,11.0,1.75,20.833333333333332,-0.8499999999999996,-7.727272727272725
MRI-ESM2-0,ssp245,351012,PRCPTOT,1123.2965,Long-term,933.915,1358.585,189.38149999999996,20.27823731281754,-235.2885000000001,-17.318644030369843
MRI-ESM2-0,ssp245,351012,R10mm,36.0,Long-term,25.55,42.25,10.45,40.90019569471624,-6.25,-14.792899408284024
MRI-ESM2-0,ssp245,351012,R20mm,17.1,Long-term,12.7,22.1,4.400000000000002,34.6456692913386,-5.0,-22.62443438914027
MRI-ESM2-0,ssp245,351012,R50mm,3.0,Long-term,3.15,3.9,-0.1499999999999999,-4.761904761904759,-0.8999999999999999,-23.076923076923073
MRI-ESM2-0,ssp245,351012,R95p,267.3975,Long-term,302.75,352.6915,-35.35250000000002,-11.677126341866233,-85.29400000000004,-24.183741315001928
MRI-ESM2-0,ssp245,351012,R99p,40.9895,Long-term,129.48,67.169,-88.4905,-68.34298733395119,-26.179499999999997,-38.97556908692998
MRI-ESM2-0,ssp245,351012,Rx1day,73.619,Long-term,113.89000000000001,87.689,-40.271000000000015,-35.35955746773203,-14.069999999999993,-16.045342061147913
MRI-ESM2-0,ssp245,351012,Rx5day,181.653,Long-term,198.625,201.60999999999999,-16.97200000000001,-8.544745122718695,-19.956999999999994,-9.898814542929415
MRI-ESM2-0,ssp245,351012,SDII,12.534651622986612,Long-term,11.876607222495185,14.14989794043191,0.658044400491427,5.540676627286634,-1.6152463174452976,-11.415250655836138
MRI-ESM2-0,ssp245,351201,CDD,60.05,Long-term,50.8,65.3,9.25,18.208661417322837,-5.25,-8.039816232771823
MRI-ESM2-0,ssp245,351201,CWD,9.25,Long-term,9.6,11.1,-0.34999999999999964,-3.64583333333333,-1.8499999999999996,-16.666666666666664
