season_type,climate_year,enso_phase,station,PRCPTOT,Rx1day,Rx5day,SDII,R95p,R99p,CWD,CDD,source_type,model
HOT_DRY,2010,LA_NINA,500202,240.928,19.975,40.761,2.076663157894737,0.0,0.0,13,9,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2010,LA_NINA,500301,240.928,19.975,40.761,2.076663157894737,0.0,0.0,13,9,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500001,819.032,45.63,149.23000000000002,5.771529411764707,90.807,0.0,20,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500002,1626.988,48.59,182.769,9.830981707317072,181.86599999999999,0.0,38,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500003,819.032,45.63,149.23000000000002,5.771529411764707,90.807,0.0,20,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500004,1626.988,48.59,182.769,9.830981707317072,181.86599999999999,0.0,38,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500005,1626.988,48.59,182.769,9.830981707317072,590.6419999999998,220.141,38,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500006,1626.988,48.59,182.769,9.830981707317072,590.6419999999998,220.141,38,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500007,819.032,45.63,149.23000000000002,5.771529411764707,276.508,90.807,20,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500008,819.032,45.63,149.23000000000002,5.771529411764707,363.12399999999997,276.508,20,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500009,819.032,45.63,149.23000000000002,5.771529411764707,349.793,235.965,20,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500201,1626.988,48.59,182.769,9.830981707317072,181.86599999999999,0.0,38,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500202,819.032,45.63,149.23000000000002,5.771529411764707,90.807,0.0,20,5,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2011,LA_NINA,500301,819.032,45.63,149.23000000000002,5.771529411764707,90.807,0.0,20,5,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500001,272.334,15.461,30.251,2.2315,0.0,0.0,11,7,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500002,290.89300000000003,23.305,47.93,2.8599885057471264,0.0,0.0,10,13,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500003,272.334,15.461,30.251,2.2315,0.0,0.0,11,7,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500004,290.89300000000003,23.305,47.93,2.8599885057471264,0.0,0.0,10,13,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500005,290.89300000000003,23.305,47.93,2.8599885057471264,43.888,0.0,10,13,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500006,290.89300000000003,23.305,47.93,2.8599885057471264,43.888,0.0,10,13,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500007,272.334,15.461,30.251,2.2315,0.0,0.0,11,7,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500008,272.334,15.461,30.251,2.2315,15.461,0.0,11,7,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500009,272.334,15.461,30.251,2.2315,15.461,0.0,11,7,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500201,290.89300000000003,23.305,47.93,2.8599885057471264,0.0,0.0,10,13,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500202,272.334,15.461,30.251,2.2315,0.0,0.0,11,7,RAW_CMIP6,ACCESS-ESM1-5
HOT_DRY,2011,LA_NINA,500301,272.334,15.461,30.251,2.2315,0.0,0.0,11,7,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2012,NEUTRAL,500001,747.7909999999999,45.234,128.878,6.6351037735849046,45.234,0.0,21,9,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2012,NEUTRAL,500002,1355.529,49.827,152.47,8.965053691275168,136.552,0.0,25,6,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2012,NEUTRAL,500003,747.7909999999999,45.234,128.878,6.6351037735849046,45.234,0.0,21,9,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2012,NEUTRAL,500004,1355.529,49.827,152.47,8.965053691275168,136.552,0.0,25,6,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2012,NEUTRAL,500005,1355.529,49.827,152.47,8.965053691275168,584.3299999999999,172.898,25,6,RAW_CMIP6,ACCESS-ESM1-5
RAINY,2012,NEUTRAL,500006,1355.529,49.827,152.47,8.965053691275168,661.1949999999999,136.552,25,6,RAW_CMIP6,ACCESS-ESM1-5
