year,model,scenario,scale,regional_mean
2003.0,FGOALS-g3,ssp245,wet,1468.6635714285717
2004.0,FGOALS-g3,ssp245,wet,1314.1135714285715
2005.0,FGOALS-g3,ssp245,wet,1472.9650000000001
2006.0,FGOALS-g3,ssp245,wet,1171.7207142857144
2007.0,FGOALS-g3,ssp245,wet,1439.1607142857142
2008.0,FGOALS-g3,ssp245,wet,840.9464285714286
2009.0,FGOALS-g3,ssp245,wet,1046.810714285714
2010.0,FGOALS-g3,ssp245,wet,1023.1871428571429
2011.0,FGOALS-g3,ssp245,wet,671.1300000000001
2012.0,FGOALS-g3,ssp245,wet,1009.5292857142856
2013.0,FGOALS-g3,ssp245,wet,879.1785714285714
2014.0,FGOALS-g3,ssp245,wet,1119.7592857142859
2015.0,FGOALS-g3,ssp245,wet,1320.7821428571428
2016.0,FGOALS-g3,ssp245,wet,1061.7757142857142
2017.0,FGOALS-g3,ssp245,wet,873.9671428571429
2018.0,FGOALS-g3,ssp245,wet,1351.7042857142858
2019.0,FGOALS-g3,ssp245,wet,1622.9935714285712
2020.0,FGOALS-g3,ssp245,wet,1420.9364285714287
2021.0,FGOALS-g3,ssp245,wet,1240.0128571428572
2022.0,FGOALS-g3,ssp245,wet,1242.6571428571428
2023.0,FGOALS-g3,ssp245,wet,1217.67
2024.0,FGOALS-g3,ssp245,wet,1337.4371428571428
2025.0,FGOALS-g3,ssp245,wet,1139.1549999999997
2026.0,FGOALS-g3,ssp245,wet,952.3064285714287
2027.0,FGOALS-g3,ssp245,wet,1420.7428571428572
2028.0,FGOALS-g3,ssp245,wet,1065.3242857142857
2029.0,FGOALS-g3,ssp245,wet,962.0607142857143
2030.0,FGOALS-g3,ssp245,wet,1240.6142857142856
2031.0,FGOALS-g3,ssp245,wet,1141.68
2032.0,FGOALS-g3,ssp245,wet,1560.7342857142855
2033.0,FGOALS-g3,ssp245,wet,1213.3642857142859
2034.0,FGOALS-g3,ssp245,wet,1364.1107142857143
2035.0,FGOALS-g3,ssp245,wet,999.532142857143
2036.0,FGOALS-g3,ssp245,wet,1044.1871428571428
2037.0,FGOALS-g3,ssp245,wet,1369.087857142857
2038.0,FGOALS-g3,ssp245,wet,1156.1542857142856
2039.0,FGOALS-g3,ssp245,wet,1199.0207142857143
2040.0,FGOALS-g3,ssp245,wet,1214.582142857143
2041.0,FGOALS-g3,ssp245,wet,849.0457142857142
2042.0,FGOALS-g3,ssp245,wet,1060.1378571428572
2043.0,FGOALS-g3,ssp245,wet,1325.8414285714287
2044.0,FGOALS-g3,ssp245,wet,948.2742857142855
2045.0,FGOALS-g3,ssp245,wet,1420.855714285714
2046.0,FGOALS-g3,ssp245,wet,1385.3292857142856
2047.0,FGOALS-g3,ssp245,wet,1184.918571428571
2048.0,FGOALS-g3,ssp245,wet,1282.4285714285713
2049.0,FGOALS-g3,ssp245,wet,1368.9378571428572
2050.0,FGOALS-g3,ssp245,wet,1102.955
2051.0,FGOALS-g3,ssp245,wet,1282.3864285714285
2052.0,FGOALS-g3,ssp245,wet,1334.6650000000002
2053.0,FGOALS-g3,ssp245,wet,1313.5449999999998
2054.0,FGOALS-g3,ssp245,wet,1307.5257142857142
2055.0,FGOALS-g3,ssp245,wet,1084.5071428571428
2056.0,FGOALS-g3,ssp245,wet,1299.86
2057.0,FGOALS-g3,ssp245,wet,1222.3707142857145
2058.0,FGOALS-g3,ssp245,wet,1302.6607142857142
2059.0,FGOALS-g3,ssp245,wet,1045.5471428571427
2060.0,FGOALS-g3,ssp245,wet,999.7157142857143
2061.0,FGOALS-g3,ssp245,wet,1275.1992857142855
2062.0,FGOALS-g3,ssp245,wet,1291.6035714285715
2063.0,FGOALS-g3,ssp245,wet,1254.6350000000002
2064.0,FGOALS-g3,ssp245,wet,1121.4764285714286
2065.0,FGOALS-g3,ssp245,wet,1481.5728571428572
2066.0,FGOALS-g3,ssp245,wet,1493.6807142857144
2067.0,FGOALS-g3,ssp245,wet,1134.9321428571427
2068.0,FGOALS-g3,ssp245,wet,1282.945714285714
2069.0,FGOALS-g3,ssp245,wet,1237.342142857143
2070.0,FGOALS-g3,ssp245,wet,1220.7707142857141
2071.0,FGOALS-g3,ssp245,wet,1240.3778571428572
2072.0,FGOALS-g3,ssp245,wet,1368.9407142857142
2073.0,FGOALS-g3,ssp245,wet,1429.7942857142855
2074.0,FGOALS-g3,ssp245,wet,1452.953571428571
2075.0,FGOALS-g3,ssp245,wet,1116.3735714285715
2076.0,FGOALS-g3,ssp245,wet,1280.3385714285712
2077.0,FGOALS-g3,ssp245,wet,1226.6057142857142
2078.0,FGOALS-g3,ssp245,wet,1039.8749999999998
2079.0,FGOALS-g3,ssp245,wet,1301.952857142857
2080.0,FGOALS-g3,ssp245,wet,1386.4328571428573
2081.0,FGOALS-g3,ssp245,wet,1061.8757142857144
2082.0,FGOALS-g3,ssp245,wet,1814.6978571428572
2083.0,FGOALS-g3,ssp245,wet,1284.9921428571429
2084.0,FGOALS-g3,ssp245,wet,947.9671428571428
2085.0,FGOALS-g3,ssp245,wet,1191.6228571428571
2086.0,FGOALS-g3,ssp245,wet,1048.3742857142859
2087.0,FGOALS-g3,ssp245,wet,1522.6550000000004
2088.0,FGOALS-g3,ssp245,wet,1221.8764285714285
2089.0,FGOALS-g3,ssp245,wet,1332.5085714285717
2090.0,FGOALS-g3,ssp245,wet,1120.0842857142854
2091.0,FGOALS-g3,ssp245,wet,1351.474285714286
2092.0,FGOALS-g3,ssp245,wet,1039.0985714285714
2093.0,FGOALS-g3,ssp245,wet,1123.4392857142857
2094.0,FGOALS-g3,ssp245,wet,1241.2542857142855
2095.0,FGOALS-g3,ssp245,wet,1610.8135714285713
2096.0,FGOALS-g3,ssp245,wet,1502.0342857142857
2097.0,FGOALS-g3,ssp245,wet,1119.2285714285713
2098.0,FGOALS-g3,ssp245,wet,1000.6864285714285
2099.0,FGOALS-g3,ssp245,wet,1151.2685714285712
2100.0,FGOALS-g3,ssp245,wet,1934.1021428571432
1981.0,FGOALS-g3,ssp245,dry,186.57999999999998
1982.0,FGOALS-g3,ssp245,dry,87.82571428571427
1983.0,FGOALS-g3,ssp245,dry,116.61571428571429
1984.0,FGOALS-g3,ssp245,dry,101.49000000000002
1985.0,FGOALS-g3,ssp245,dry,169.04999999999998
1986.0,FGOALS-g3,ssp245,dry,142.355
1987.0,FGOALS-g3,ssp245,dry,110.49571428571429
1988.0,FGOALS-g3,ssp245,dry,107.82714285714285
1989.0,FGOALS-g3,ssp245,dry,257.4428571428572
1990.0,FGOALS-g3,ssp245,dry,197.38214285714284
1991.0,FGOALS-g3,ssp245,dry,253.07785714285708
1992.0,FGOALS-g3,ssp245,dry,108.42214285714287
1993.0,FGOALS-g3,ssp245,dry,92.96071428571429
1994.0,FGOALS-g3,ssp245,dry,172.37357142857144
1995.0,FGOALS-g3,ssp245,dry,154.95071428571427
1996.0,FGOALS-g3,ssp245,dry,201.97928571428574
1997.0,FGOALS-g3,ssp245,dry,227.5914285714286
1998.0,FGOALS-g3,ssp245,dry,135.08785714285716
1999.0,FGOALS-g3,ssp245,dry,183.32357142857146
2000.0,FGOALS-g3,ssp245,dry,210.6192857142857
2001.0,FGOALS-g3,ssp245,dry,161.895
2002.0,FGOALS-g3,ssp245,dry,165.1421428571429
2003.0,FGOALS-g3,ssp245,dry,176.20785714285716
2004.0,FGOALS-g3,ssp245,dry,106.86214285714284
2005.0,FGOALS-g3,ssp245,dry,118.78428571428572
2006.0,FGOALS-g3,ssp245,dry,142.8057142857143
2007.0,FGOALS-g3,ssp245,dry,129.315
2008.0,FGOALS-g3,ssp245,dry,160.34214285714285
2009.0,FGOALS-g3,ssp245,dry,65.26714285714286
2010.0,FGOALS-g3,ssp245,dry,219.94571428571427
2011.0,FGOALS-g3,ssp245,dry,273.7735714285715
2012.0,FGOALS-g3,ssp245,dry,267.4864285714286
2013.0,FGOALS-g3,ssp245,dry,294.745
2014.0,FGOALS-g3,ssp245,dry,97.44142857142857
2015.0,FGOALS-g3,ssp245,dry,159.71428571428572
2016.0,FGOALS-g3,ssp245,dry,143.0992857142857
2017.0,FGOALS-g3,ssp245,dry,202.92571428571424
2018.0,FGOALS-g3,ssp245,dry,153.96285714285713
2019.0,FGOALS-g3,ssp245,dry,245.49500000000003
2020.0,FGOALS-g3,ssp245,dry,93.69642857142857
2021.0,FGOALS-g3,ssp245,dry,156.40500000000003
2022.0,FGOALS-g3,ssp245,dry,316.7021428571428
2023.0,FGOALS-g3,ssp245,dry,210.57428571428574
2024.0,FGOALS-g3,ssp245,dry,207.46428571428572
2025.0,FGOALS-g3,ssp245,dry,226.40714285714284
2026.0,FGOALS-g3,ssp245,dry,150.34928571428574
2027.0,FGOALS-g3,ssp245,dry,107.31357142857142
2028.0,FGOALS-g3,ssp245,dry,158.50500000000002
2029.0,FGOALS-g3,ssp245,dry,131.11857142857144
2030.0,FGOALS-g3,ssp245,dry,374.8985714285715
2031.0,FGOALS-g3,ssp245,dry,136.55785714285716
2032.0,FGOALS-g3,ssp245,dry,217.0435714285714
2033.0,FGOALS-g3,ssp245,dry,320.7071428571429
2034.0,FGOALS-g3,ssp245,dry,296.0342857142858
2035.0,FGOALS-g3,ssp245,dry,227.565
2036.0,FGOALS-g3,ssp245,dry,135.49857142857144
2037.0,FGOALS-g3,ssp245,dry,142.14857142857142
2038.0,FGOALS-g3,ssp245,dry,163.335
2039.0,FGOALS-g3,ssp245,dry,132.8242857142857
2040.0,FGOALS-g3,ssp245,dry,207.45571428571427
2041.0,FGOALS-g3,ssp245,dry,251.1864285714286
2042.0,FGOALS-g3,ssp245,dry,143.54928571428573
2043.0,FGOALS-g3,ssp245,dry,204.4792857142857
2044.0,FGOALS-g3,ssp245,dry,156.90142857142857
2045.0,FGOALS-g3,ssp245,dry,124.71857142857144
2046.0,FGOALS-g3,ssp245,dry,208.7085714285714
2047.0,FGOALS-g3,ssp245,dry,145.1642857142857
2048.0,FGOALS-g3,ssp245,dry,152.51285714285714
2049.0,FGOALS-g3,ssp245,dry,149.82214285714286
2050.0,FGOALS-g3,ssp245,dry,172.1314285714286
2051.0,FGOALS-g3,ssp245,dry,148.43928571428572
2052.0,FGOALS-g3,ssp245,dry,219.49642857142857
2053.0,FGOALS-g3,ssp245,dry,143.49857142857144
2054.0,FGOALS-g3,ssp245,dry,68.07857142857142
2055.0,FGOALS-g3,ssp245,dry,139.21285714285713
2056.0,FGOALS-g3,ssp245,dry,187.3314285714286
2057.0,FGOALS-g3,ssp245,dry,297.32714285714286
2058.0,FGOALS-g3,ssp245,dry,79.93785714285715
2059.0,FGOALS-g3,ssp245,dry,131.1807142857143
2060.0,FGOALS-g3,ssp245,dry,255.07500000000002
2061.0,FGOALS-g3,ssp245,dry,147.03714285714287
2062.0,FGOALS-g3,ssp245,dry,96.81142857142858
2063.0,FGOALS-g3,ssp245,dry,249.27071428571432
2064.0,FGOALS-g3,ssp245,dry,127.18357142857143
2065.0,FGOALS-g3,ssp245,dry,164.87714285714287
2066.0,FGOALS-g3,ssp245,dry,219.28571428571425
2067.0,FGOALS-g3,ssp245,dry,200.45428571428573
2068.0,FGOALS-g3,ssp245,dry,214.0478571428571
2069.0,FGOALS-g3,ssp245,dry,148.6107142857143
2070.0,FGOALS-g3,ssp245,dry,141.03142857142856
2071.0,FGOALS-g3,ssp245,dry,162.045
2072.0,FGOALS-g3,ssp245,dry,146.57714285714286
2073.0,FGOALS-g3,ssp245,dry,124.87928571428573
2074.0,FGOALS-g3,ssp245,dry,149.9935714285714
2075.0,FGOALS-g3,ssp245,dry,221.8892857142857
2076.0,FGOALS-g3,ssp245,dry,182.11428571428567
2077.0,FGOALS-g3,ssp245,dry,153.84500000000003
2078.0,FGOALS-g3,ssp245,dry,140.16214285714284
2079.0,FGOALS-g3,ssp245,dry,140.98357142857142
2080.0,FGOALS-g3,ssp245,dry,204.48785714285717
2081.0,FGOALS-g3,ssp245,dry,334.2742857142857
2082.0,FGOALS-g3,ssp245,dry,151.0585714285714
2083.0,FGOALS-g3,ssp245,dry,258.63
2084.0,FGOALS-g3,ssp245,dry,253.68071428571426
2085.0,FGOALS-g3,ssp245,dry,132.78357142857143
2086.0,FGOALS-g3,ssp245,dry,246.77642857142857
2087.0,FGOALS-g3,ssp245,dry,126.21214285714288
2088.0,FGOALS-g3,ssp245,dry,108.47357142857142
2089.0,FGOALS-g3,ssp245,dry,236.42428571428576
2090.0,FGOALS-g3,ssp245,dry,246.12214285714285
2091.0,FGOALS-g3,ssp245,dry,260.52714285714285
2092.0,FGOALS-g3,ssp245,dry,578.3607142857143
2093.0,FGOALS-g3,ssp245,dry,199.87785714285715
2094.0,FGOALS-g3,ssp245,dry,197.74571428571429
2095.0,FGOALS-g3,ssp245,dry,226.90714285714284
2096.0,FGOALS-g3,ssp245,dry,175.95357142857142
2097.0,FGOALS-g3,ssp245,dry,222.20428571428576
2098.0,FGOALS-g3,ssp245,dry,232.8978571428572
2099.0,FGOALS-g3,ssp245,dry,160.74642857142857
1981.0,FGOALS-g3,ssp585,annual,1261.0592857142856
1982.0,FGOALS-g3,ssp585,annual,1352.735714285714
1983.0,FGOALS-g3,ssp585,annual,1066.9671428571428
1984.0,FGOALS-g3,ssp585,annual,1182.4678571428574
1985.0,FGOALS-g3,ssp585,annual,1121.4242857142858
1986.0,FGOALS-g3,ssp585,annual,1426.55
1987.0,FGOALS-g3,ssp585,annual,884.1492857142857
1988.0,FGOALS-g3,ssp585,annual,1312.77
1989.0,FGOALS-g3,ssp585,annual,1189.422857142857
1990.0,FGOALS-g3,ssp585,annual,1542.9957142857145
1991.0,FGOALS-g3,ssp585,annual,1442.9578571428572
1992.0,FGOALS-g3,ssp585,annual,1288.2928571428572
1993.0,FGOALS-g3,ssp585,annual,1221.8300000000002
1994.0,FGOALS-g3,ssp585,annual,1374.2964285714286
1995.0,FGOALS-g3,ssp585,annual,1057.337857142857
1996.0,FGOALS-g3,ssp585,annual,1374.2371428571428
1997.0,FGOALS-g3,ssp585,annual,1457.0864285714288
1998.0,FGOALS-g3,ssp585,annual,1650.8235714285715
1999.0,FGOALS-g3,ssp585,annual,1429.962142857143
2000.0,FGOALS-g3,ssp585,annual,1647.8392857142858
2001.0,FGOALS-g3,ssp585,annual,1307.5678571428573
2002.0,FGOALS-g3,ssp585,annual,1507.7364285714286
2003.0,FGOALS-g3,ssp585,annual,1613.4942857142858
2004.0,FGOALS-g3,ssp585,annual,1533.3128571428574
2005.0,FGOALS-g3,ssp585,annual,1595.4321428571432
2006.0,FGOALS-g3,ssp585,annual,1269.742142857143
2007.0,FGOALS-g3,ssp585,annual,1542.6171428571429
2008.0,FGOALS-g3,ssp585,annual,1019.542142857143
2009.0,FGOALS-g3,ssp585,annual,1159.8392857142856
2010.0,FGOALS-g3,ssp585,annual,1082.7442857142858
2011.0,FGOALS-g3,ssp585,annual,933.4035714285712
2012.0,FGOALS-g3,ssp585,annual,1257.280714285714
2013.0,FGOALS-g3,ssp585,annual,1249.1714285714286
2014.0,FGOALS-g3,ssp585,annual,1332.8221428571428
2015.0,FGOALS-g3,ssp585,annual,1229.4092857142857
2016.0,FGOALS-g3,ssp585,annual,1366.382142857143
2017.0,FGOALS-g3,ssp585,annual,1432.1399999999999
2018.0,FGOALS-g3,ssp585,annual,1118.867857142857
2019.0,FGOALS-g3,ssp585,annual,1198.3135714285713
2020.0,FGOALS-g3,ssp585,annual,1600.6942857142858
2021.0,FGOALS-g3,ssp585,annual,1599.404285714286
2022.0,FGOALS-g3,ssp585,annual,1266.972857142857
2023.0,FGOALS-g3,ssp585,annual,1359.175
2024.0,FGOALS-g3,ssp585,annual,1462.972857142857
2025.0,FGOALS-g3,ssp585,annual,1345.2107142857146
2026.0,FGOALS-g3,ssp585,annual,1661.1178571428572
2027.0,FGOALS-g3,ssp585,annual,1426.3464285714285
2028.0,FGOALS-g3,ssp585,annual,1247.0807142857143
2029.0,FGOALS-g3,ssp585,annual,1343.53
2030.0,FGOALS-g3,ssp585,annual,1125.6271428571429
2031.0,FGOALS-g3,ssp585,annual,1752.357142857143
2032.0,FGOALS-g3,ssp585,annual,1135.5978571428573
2033.0,FGOALS-g3,ssp585,annual,1250.0335714285716
2034.0,FGOALS-g3,ssp585,annual,1640.5035714285714
2035.0,FGOALS-g3,ssp585,annual,1074.7514285714285
2036.0,FGOALS-g3,ssp585,annual,1321.065
2037.0,FGOALS-g3,ssp585,annual,1302.7607142857144
2038.0,FGOALS-g3,ssp585,annual,1025.3592857142855
2039.0,FGOALS-g3,ssp585,annual,1199.232142857143
2040.0,FGOALS-g3,ssp585,annual,1276.355
2041.0,FGOALS-g3,ssp585,annual,1554.6749999999997
2042.0,FGOALS-g3,ssp585,annual,1202.625
2043.0,FGOALS-g3,ssp585,annual,1210.4464285714282
2044.0,FGOALS-g3,ssp585,annual,1680.0507142857145
2045.0,FGOALS-g3,ssp585,annual,1022.6121428571429
2046.0,FGOALS-g3,ssp585,annual,1647.6942857142858
2047.0,FGOALS-g3,ssp585,annual,1374.4192857142855
2048.0,FGOALS-g3,ssp585,annual,1955.1521428571427
2049.0,FGOALS-g3,ssp585,annual,1794.4428571428568
2050.0,FGOALS-g3,ssp585,annual,1605.782857142857
2051.0,FGOALS-g3,ssp585,annual,1262.7757142857142
2052.0,FGOALS-g3,ssp585,annual,1524.8485714285714
2053.0,FGOALS-g3,ssp585,annual,1201.2571428571428
2054.0,FGOALS-g3,ssp585,annual,1562.3864285714283
2055.0,FGOALS-g3,ssp585,annual,2014.84
2056.0,FGOALS-g3,ssp585,annual,1592.7614285714287
2057.0,FGOALS-g3,ssp585,annual,1790.2350000000001
2058.0,FGOALS-g3,ssp585,annual,1444.8914285714286
2059.0,FGOALS-g3,ssp585,annual,1482.815
2060.0,FGOALS-g3,ssp585,annual,1327.0914285714284
2061.0,FGOALS-g3,ssp585,annual,1420.5857142857142
2062.0,FGOALS-g3,ssp585,annual,1722.3985714285716
2063.0,FGOALS-g3,ssp585,annual,1448.2114285714285
2064.0,FGOALS-g3,ssp585,annual,1788.8964285714287
2065.0,FGOALS-g3,ssp585,annual,1480.3999999999999
2066.0,FGOALS-g3,ssp585,annual,2210.2785714285715
2067.0,FGOALS-g3,ssp585,annual,1216.5457142857142
2068.0,FGOALS-g3,ssp585,annual,1429.0985714285712
2069.0,FGOALS-g3,ssp585,annual,1404.4842857142855
2070.0,FGOALS-g3,ssp585,annual,1476.312142857143
2071.0,FGOALS-g3,ssp585,annual,1132.0735714285713
2072.0,FGOALS-g3,ssp585,annual,1565.8014285714287
2073.0,FGOALS-g3,ssp585,annual,1516.8542857142857
2074.0,FGOALS-g3,ssp585,annual,1615.702857142857
2075.0,FGOALS-g3,ssp585,annual,1102.337857142857
2076.0,FGOALS-g3,ssp585,annual,1527.2464285714286
2077.0,FGOALS-g3,ssp585,annual,1478.4085714285716
2078.0,FGOALS-g3,ssp585,annual,1773.2785714285712
2079.0,FGOALS-g3,ssp585,annual,1437.322142857143
2080.0,FGOALS-g3,ssp585,annual,1411.8235714285713
2081.0,FGOALS-g3,ssp585,annual,1239.0407142857143
2082.0,FGOALS-g3,ssp585,annual,1689.6785714285713
2083.0,FGOALS-g3,ssp585,annual,1319.7507142857144
2084.0,FGOALS-g3,ssp585,annual,1179.7192857142857
2085.0,FGOALS-g3,ssp585,annual,1347.5042857142857
2086.0,FGOALS-g3,ssp585,annual,1488.205
2087.0,FGOALS-g3,ssp585,annual,1394.8342857142857
2088.0,FGOALS-g3,ssp585,annual,1910.7414285714287
2089.0,FGOALS-g3,ssp585,annual,1071.4978571428571
2090.0,FGOALS-g3,ssp585,annual,1187.3407142857143
2091.0,FGOALS-g3,ssp585,annual,1275.6364285714287
2092.0,FGOALS-g3,ssp585,annual,1321.1435714285712
2093.0,FGOALS-g3,ssp585,annual,1672.2949999999998
2094.0,FGOALS-g3,ssp585,annual,1370.037857142857
2095.0,FGOALS-g3,ssp585,annual,1341.3242857142857
2096.0,FGOALS-g3,ssp585,annual,1573.0978571428573
2097.0,FGOALS-g3,ssp585,annual,1155.428571428571
2098.0,FGOALS-g3,ssp585,annual,1853.642857142857
2099.0,FGOALS-g3,ssp585,annual,1324.5842857142857
2100.0,FGOALS-g3,ssp585,annual,1462.2607142857141
1981.0,FGOALS-g3,ssp585,wet,1109.1964285714287
1982.0,FGOALS-g3,ssp585,wet,1237.0042857142855
1983.0,FGOALS-g3,ssp585,wet,986.2257142857144
1984.0,FGOALS-g3,ssp585,wet,1071.0214285714285
1985.0,FGOALS-g3,ssp585,wet,1013.1114285714286
1986.0,FGOALS-g3,ssp585,wet,1220.365
1987.0,FGOALS-g3,ssp585,wet,797.0428571428571
1988.0,FGOALS-g3,ssp585,wet,1143.8607142857143
1989.0,FGOALS-g3,ssp585,wet,1103.827857142857
1990.0,FGOALS-g3,ssp585,wet,1315.3542857142857
1991.0,FGOALS-g3,ssp585,wet,1235.287142857143
1992.0,FGOALS-g3,ssp585,wet,1046.802857142857
1993.0,FGOALS-g3,ssp585,wet,1117.3007142857143
1994.0,FGOALS-g3,ssp585,wet,1267.8614285714286
1995.0,FGOALS-g3,ssp585,wet,869.1607142857143
1996.0,FGOALS-g3,ssp585,wet,1209.7257142857143
1997.0,FGOALS-g3,ssp585,wet,1252.305
1998.0,FGOALS-g3,ssp585,wet,1409.7078571428572
1999.0,FGOALS-g3,ssp585,wet,1305.4442857142858
2000.0,FGOALS-g3,ssp585,wet,1481.804285714286
2001.0,FGOALS-g3,ssp585,wet,1119.3657142857141
2002.0,FGOALS-g3,ssp585,wet,1324.4564285714284
2003.0,FGOALS-g3,ssp585,wet,1468.6635714285717
2004.0,FGOALS-g3,ssp585,wet,1314.1135714285715
2005.0,FGOALS-g3,ssp585,wet,1472.9650000000001
2006.0,FGOALS-g3,ssp585,wet,1171.7207142857144
2007.0,FGOALS-g3,ssp585,wet,1439.1607142857142
2008.0,FGOALS-g3,ssp585,wet,840.9464285714286
2009.0,FGOALS-g3,ssp585,wet,1046.810714285714
2010.0,FGOALS-g3,ssp585,wet,1023.1871428571429
2011.0,FGOALS-g3,ssp585,wet,671.1300000000001
2012.0,FGOALS-g3,ssp585,wet,1009.5292857142856
2013.0,FGOALS-g3,ssp585,wet,879.1785714285714
2014.0,FGOALS-g3,ssp585,wet,1119.7592857142859
2015.0,FGOALS-g3,ssp585,wet,1100.535
2016.0,FGOALS-g3,ssp585,wet,1100.417857142857
2017.0,FGOALS-g3,ssp585,wet,1270.095
2018.0,FGOALS-g3,ssp585,wet,983.5292857142857
2019.0,FGOALS-g3,ssp585,wet,1052.4757142857143
2020.0,FGOALS-g3,ssp585,wet,1332.3814285714286
2021.0,FGOALS-g3,ssp585,wet,1494.4435714285714
2022.0,FGOALS-g3,ssp585,wet,1020.8692857142858
2023.0,FGOALS-g3,ssp585,wet,1147.3821428571428
2024.0,FGOALS-g3,ssp585,wet,1347.3135714285713
2025.0,FGOALS-g3,ssp585,wet,1179.7821428571426
2026.0,FGOALS-g3,ssp585,wet,1478.7842857142857
2027.0,FGOALS-g3,ssp585,wet,1218.8864285714285
2028.0,FGOALS-g3,ssp585,wet,1080.5214285714287
2029.0,FGOALS-g3,ssp585,wet,1156.1278571428572
2030.0,FGOALS-g3,ssp585,wet,975.0242857142857
2031.0,FGOALS-g3,ssp585,wet,1448.9192857142857
2032.0,FGOALS-g3,ssp585,wet,1055.9942857142858
2033.0,FGOALS-g3,ssp585,wet,1136.297142857143
2034.0,FGOALS-g3,ssp585,wet,1446.3414285714284
2035.0,FGOALS-g3,ssp585,wet,852.1371428571429
2036.0,FGOALS-g3,ssp585,wet,1136.9042857142856
2037.0,FGOALS-g3,ssp585,wet,1184.4292857142857
2038.0,FGOALS-g3,ssp585,wet,891.5421428571427
2039.0,FGOALS-g3,ssp585,wet,1071.0214285714287
2040.0,FGOALS-g3,ssp585,wet,1129.9914285714287
2041.0,FGOALS-g3,ssp585,wet,1295.7792857142856
2042.0,FGOALS-g3,ssp585,wet,1090.7278571428571
2043.0,FGOALS-g3,ssp585,wet,1092.83
2044.0,FGOALS-g3,ssp585,wet,1498.2185714285715
2045.0,FGOALS-g3,ssp585,wet,948.3249999999999
2046.0,FGOALS-g3,ssp585,wet,1338.3992857142855
2047.0,FGOALS-g3,ssp585,wet,1202.7007142857144
2048.0,FGOALS-g3,ssp585,wet,1652.1321428571428
2049.0,FGOALS-g3,ssp585,wet,1444.1142857142859
2050.0,FGOALS-g3,ssp585,wet,1350.3814285714286
2051.0,FGOALS-g3,ssp585,wet,1150.912142857143
2052.0,FGOALS-g3,ssp585,wet,1358.4571428571428
2053.0,FGOALS-g3,ssp585,wet,1009.3421428571429
2054.0,FGOALS-g3,ssp585,wet,1406.8850000000002
2055.0,FGOALS-g3,ssp585,wet,1755.412857142857
2056.0,FGOALS-g3,ssp585,wet,1206.8792857142857
2057.0,FGOALS-g3,ssp585,wet,1639.1535714285712
2058.0,FGOALS-g3,ssp585,wet,1315.8478571428573
2059.0,FGOALS-g3,ssp585,wet,1363.5928571428574
2060.0,FGOALS-g3,ssp585,wet,1172.8985714285716
2061.0,FGOALS-g3,ssp585,wet,1277.0292857142856
2062.0,FGOALS-g3,ssp585,wet,1513.2978571428569
2063.0,FGOALS-g3,ssp585,wet,1157.5014285714285
2064.0,FGOALS-g3,ssp585,wet,1545.887857142857
2065.0,FGOALS-g3,ssp585,wet,1409.882142857143
2066.0,FGOALS-g3,ssp585,wet,1954.6707142857142
2067.0,FGOALS-g3,ssp585,wet,1073.2614285714285
2068.0,FGOALS-g3,ssp585,wet,1260.515714285714
2069.0,FGOALS-g3,ssp585,wet,1272.4742857142858
2070.0,FGOALS-g3,ssp585,wet,1179.3392857142858
2071.0,FGOALS-g3,ssp585,wet,879.5692857142858
2072.0,FGOALS-g3,ssp585,wet,1408.0707142857148
2073.0,FGOALS-g3,ssp585,wet,1083.9435714285714
2074.0,FGOALS-g3,ssp585,wet,1316.2642857142857
2075.0,FGOALS-g3,ssp585,wet,713.91
2076.0,FGOALS-g3,ssp585,wet,1263.3821428571428
2077.0,FGOALS-g3,ssp585,wet,1290.5864285714285
2078.0,FGOALS-g3,ssp585,wet,1539.3321428571428
2079.0,FGOALS-g3,ssp585,wet,1124.4535714285714
2080.0,FGOALS-g3,ssp585,wet,1197.7464285714286
2081.0,FGOALS-g3,ssp585,wet,1148.03
2082.0,FGOALS-g3,ssp585,wet,1504.4392857142855
2083.0,FGOALS-g3,ssp585,wet,1079.6635714285712
2084.0,FGOALS-g3,ssp585,wet,1080.44
2085.0,FGOALS-g3,ssp585,wet,1207.8235714285713
2086.0,FGOALS-g3,ssp585,wet,1375.1978571428572
2087.0,FGOALS-g3,ssp585,wet,1194.5314285714285
2088.0,FGOALS-g3,ssp585,wet,1698.0792857142858
2089.0,FGOALS-g3,ssp585,wet,961.0085714285714
2090.0,FGOALS-g3,ssp585,wet,1063.6435714285715
2091.0,FGOALS-g3,ssp585,wet,1127.6100000000001
2092.0,FGOALS-g3,ssp585,wet,1154.3307142857143
2093.0,FGOALS-g3,ssp585,wet,1355.672857142857
2094.0,FGOALS-g3,ssp585,wet,1175.7528571428572
2095.0,FGOALS-g3,ssp585,wet,1083.1564285714285
2096.0,FGOALS-g3,ssp585,wet,1332.6021428571426
2097.0,FGOALS-g3,ssp585,wet,882.4399999999998
2098.0,FGOALS-g3,ssp585,wet,1662.5085714285713
2099.0,FGOALS-g3,ssp585,wet,1162.5585714285714
2100.0,FGOALS-g3,ssp585,wet,1343.2957142857142
1981.0,FGOALS-g3,ssp585,dry,186.57999999999998
1982.0,FGOALS-g3,ssp585,dry,87.82571428571427
1983.0,FGOALS-g3,ssp585,dry,116.61571428571429
1984.0,FGOALS-g3,ssp585,dry,101.49000000000002
