Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP5-8.5,351003,CWD,7,4,1,2,0.03571428571428571,2.4953581214885294,0.006998550268531926,57.142857142857146,57.142857142857146
SSP5-8.5,351003,PRCPTOT,7,1,1,5,-0.29920000000000074,-0.15503961292431864,0.39245432893854026,57.142857142857146,71.42857142857143
SSP5-8.5,351003,R10mm,7,1,2,4,0.08333333333333333,0.6237645745412125,0.10213366052971126,57.142857142857146,57.142857142857146
SSP5-8.5,351003,R20mm,7,2,1,4,0.0,-0.0760101519152029,0.26473785536452876,42.857142857142854,57.142857142857146
SSP5-8.5,351003,R50mm,7,1,2,4,0.0,-0.8674902213207659,0.15691169096622445,71.42857142857143,57.142857142857146
SSP5-8.5,351003,R95p,7,1,2,4,-1.061,-0.7756163863810734,0.11435294983762724,71.42857142857143,57.142857142857146
SSP5-8.5,351003,R99p,7,1,0,6,0.0,-0.4497304579401021,0.26679667115384875,85.71428571428571,85.71428571428571
SSP5-8.5,351003,Rx1day,7,1,2,4,-0.48619047619047623,-0.8829898521457041,0.060887824299843456,57.142857142857146,57.142857142857146
SSP5-8.5,351003,Rx5day,7,1,1,5,-0.24799999999999614,-0.3537795931516,0.20670270889195907,57.142857142857146,71.42857142857143
SSP5-8.5,351003,SDII,7,1,3,3,-0.04615579710144916,-1.5653444826930032,0.007498121235866164,71.42857142857143,42.857142857142854
SSP5-8.5,351004,CDD,7,3,0,4,0.08333333333333333,0.8488411901632221,0.39596966674223644,71.42857142857143,57.142857142857146
SSP5-8.5,351004,CWD,7,3,0,4,0.0,1.173073279081503,0.10392520665914713,42.857142857142854,57.142857142857146
SSP5-8.5,351004,PRCPTOT,7,1,1,5,-2.0072727272727207,-0.3051390956149588,0.2984947163513032,57.142857142857146,71.42857142857143
SSP5-8.5,351004,R10mm,7,1,1,5,0.038461538461538464,0.43694928473083455,0.2464103847734075,57.142857142857146,71.42857142857143
SSP5-8.5,351004,R20mm,7,1,1,5,0.0,-0.8374912651065128,0.11539137730071054,42.857142857142854,71.42857142857143
SSP5-8.5,351004,R50mm,7,1,2,4,0.0,-1.5649083202548957,0.07806324301096594,57.142857142857146,57.142857142857146
SSP5-8.5,351004,R95p,7,1,2,4,-1.0481250000000002,-0.33519086306438034,0.1866032786684294,57.142857142857146,57.142857142857146
SSP5-8.5,351004,R99p,7,1,1,5,0.0,-0.5731262286836233,0.40180318094638257,85.71428571428571,71.42857142857143
SSP5-8.5,351004,Rx1day,7,2,2,3,-0.08153846153846062,-0.2926596156949745,0.04572390205380863,57.142857142857146,42.857142857142854
SSP5-8.5,351004,Rx5day,7,1,0,6,-0.2961538461538457,-0.7051868825645448,0.4452242861369714,71.42857142857143,85.71428571428571
SSP5-8.5,351004,SDII,7,1,2,4,-0.07939285714285688,-1.788095824965104,0.06001028302185817,85.71428571428571,57.142857142857146
SSP5-8.5,351005,CDD,7,3,1,3,0.23529411764705882,1.8809244065902875,0.01264974743231007,71.42857142857143,42.857142857142854
